x,y,z
2.165739,-0.105983,-4.626266
2.196519,0.091939,-4.634477
3.528282,-0.135215,-5.245499
-5.093762,-0.469972,6.339636
-4.847728,-0.264236,6.107176
-5.491676,-0.668043,5.512281
-5.232776,-0.910209,5.670262
-4.914558,-1.210576,5.055435
-5.700940,-0.748974,5.392899
-5.270690,-0.743613,5.346528
-5.065241,-0.266253,6.270747
-4.887637,-0.095116,6.157935
-4.699026,-0.111842,6.029041
-5.062413,-0.490640,5.331752
-4.777075,-0.363905,4.490748
-5.610095,-0.219518,5.665174
-4.976461,-1.046934,5.216221
-5.219703,-0.875468,5.321758
-5.064323,-1.040977,5.984005
-5.222228,-1.146217,4.837341
-5.243347,-1.141671,6.254705
-5.173023,-0.475322,6.396715
-5.104943,-0.815457,4.901681
-5.271340,-0.563169,4.944175
-5.300105,-1.132893,5.260825
-5.509243,-0.806139,5.311118
-5.689150,-0.693358,5.452352
-5.280619,-0.289784,6.392235
-5.308747,-1.189871,6.270524
-5.460674,-1.211975,6.386559
-5.197521,-0.808657,5.328714
-5.425637,-0.851009,5.278172
-5.115191,-0.250230,5.401244
-5.192974,-0.674833,4.844093
-5.177246,-0.248200,5.453196
-5.683476,-0.699673,5.402698
-5.114709,-0.376268,4.581176
-5.244609,-1.110577,5.029368
-5.278982,-1.017581,5.134268
-5.256909,-0.390380,4.608928
-4.967452,-0.543794,4.774185
-5.241091,-0.878204,5.284140
-5.357990,-1.124470,5.684689
-5.275538,-0.659784,5.355037
-2.506312,-0.504891,3.674148
-1.613224,-0.063420,3.743744
-2.680276,-0.071009,4.321167
-1.109128,-0.046289,3.255265
-2.180997,-0.032895,3.564934
-2.131157,-0.034545,3.552361
-1.266457,-0.057745,3.291856
-1.126915,-0.047221,3.148721
-1.127269,-0.045182,3.144592
-1.104584,-0.044519,3.156221
-1.548683,-0.272916,3.113638
-1.526703,-0.277916,3.108265
-1.528097,-0.215762,3.084097
-1.543476,-0.172861,3.048854
-1.544406,-0.173547,3.049164
-1.544794,-0.176933,3.071128
-2.912197,-0.807231,3.946450
-2.837203,-0.826278,3.920296
-1.883427,-0.034823,3.167388
-1.869582,-0.028787,3.165803
-1.889620,-0.051956,3.029881
-2.632716,-0.746717,3.541759
-1.909247,-0.051229,3.229495
-1.907961,-0.032162,3.225456
-1.873894,-0.033547,3.218354
-1.535674,-0.219070,3.118756
-1.421915,-0.220485,3.277726
-2.797696,-0.713202,3.833473
-2.629579,-0.783564,3.735397
-2.663215,-0.726945,3.743160
-2.677555,-0.731943,3.746692
-2.646385,-0.553719,3.731259
-1.245520,-0.063473,3.342637
-1.254867,-0.054986,3.296586
-1.263534,-0.050560,3.299577
-1.368937,-0.215918,3.244811
-1.357496,-0.213955,3.240574
-3.150209,-0.974463,4.059536
-0.923093,-0.052392,3.249728
-1.695945,-0.057547,3.836811
-1.527040,-0.219993,3.118630
-1.524879,-0.218060,3.118181
-1.260738,-0.050247,3.298451
-1.084774,-0.049021,3.241668
11.923570,1.633698,-4.802865
9.548593,-0.089875,-4.442052
10.009094,0.693825,-4.987446
10.387434,-1.217380,-4.671098
18.117947,-3.818956,-4.139814
9.356706,-0.127253,-5.373301
9.533724,-0.029686,-4.861115
14.119176,-1.255242,-0.951249
30.417969,-2.944410,-2.489122
10.242547,-1.174532,-5.126284
6.486314,-0.005458,-4.544693
8.787595,0.164252,-5.241262
8.664113,-0.098833,-5.375509
6.729359,-0.010142,-4.460830
6.675466,-0.010950,-4.509973
6.546311,-0.009953,-4.471507
6.572587,-0.008119,-4.462936
6.531358,-0.006070,-4.548592
6.528591,-0.006636,-4.550300
6.502047,-0.004928,-4.530388
6.455327,-0.003081,-4.567239
6.410736,-0.002539,-4.555649
6.412178,-0.002374,-4.555605
6.411333,-0.001682,-4.571368
6.367475,-0.000269,-4.578613
6.592274,-0.009233,-4.549799
8.568711,-0.280881,-5.394207
6.604623,-0.009290,-4.547092
6.609663,-0.009511,-4.545951
6.509900,-0.007166,-4.517916
6.507610,-0.006362,-4.536269
6.436358,-0.002897,-4.530534
6.397573,-0.002007,-4.531368
6.364889,-0.000597,-4.555908
8.595271,-0.280713,-5.392138
6.508125,-0.006122,-4.535869
6.507137,-0.007298,-4.520535
6.466844,-0.005739,-4.469654
6.473798,-0.006822,-4.467920
6.475673,-0.006826,-4.467152
6.457135,-0.005359,-4.603095
6.466833,-0.003909,-4.563969
6.429561,-0.000430,-4.503013
6.402179,-0.003233,-4.534084
6.407785,-0.002511,-4.482641
6.395402,-0.004607,-4.494574
6.383041,-0.002449,-4.509195
6.369265,-0.000581,-4.577357
6.366432,0.000316,-4.579670
6.345722,0.000062,-4.538487
6.492849,-0.003990,-4.571182
6.468055,-0.003189,-4.602657
6.438067,-0.002622,-4.502717
6.411035,-0.001644,-4.571239
6.412393,-0.001530,-4.570825
6.407378,-0.002430,-4.572011
8.567876,-0.174512,-5.379519
6.498163,-0.002651,-4.573456
6.427228,-0.005262,-4.500531
6.364313,-0.000547,-4.555574
6.346213,0.000062,-4.538147
6.339371,0.000337,-4.525597
6.340315,0.000153,-4.525995
6.339030,0.000770,-4.574968
6.330938,0.001361,-4.586562
6.318863,0.000673,-4.558733
6.328939,0.001125,-4.586794
6.425132,-0.001056,-4.528430
6.508783,-0.006550,-4.510461
6.351191,0.001328,-4.551902
6.329539,0.005113,-4.637601
6.496545,-0.004593,-4.541796
6.512150,-0.006508,-4.516313
6.480842,-0.004469,-4.575296
8.678581,0.021373,-5.395313
9.164845,-0.335455,-5.579690
7.142128,-0.026228,-4.536258
6.402861,0.001192,-4.491783
0.678358,-2.544380,-12.299655
-3.314443,-1.308904,6.141176
0.536977,-2.973463,-13.164614
1.004954,-1.369469,-6.295582
0.575309,-1.173331,-5.843793
-0.059808,-2.479239,-16.981953
-2.350794,-1.122255,6.050004
-0.189045,0.094938,-2.631471
0.116429,0.224710,-5.865477
0.477336,-0.795786,-4.800363
-0.018873,0.201144,-5.180814
0.445770,-0.851518,-4.776958
-0.393244,-0.039292,-1.978522
-0.251170,0.080185,-1.986343
-0.233193,-0.269214,-2.210194
-0.249252,0.104936,-1.958833
-0.229587,0.104917,-2.072355
1.591838,-0.099110,-4.644833
-0.202556,-0.214575,-2.216164
-0.775692,-0.105401,4.705780
-0.229524,-0.136591,-2.212076
-0.565729,-0.009830,-1.988866
-0.528464,-0.290363,-2.018219
-0.637712,-0.109631,-2.040300
-0.589469,0.014511,-1.942642
-1.056307,-0.115714,4.202119
-0.605920,0.056861,-1.950165
-0.574882,-0.019793,-1.646692
-0.591146,0.086873,-1.895059
-0.652063,-0.022523,-1.746136
0.284594,0.078208,-1.200022
0.210782,0.068858,-0.981684
-0.234140,-0.224626,-2.098046
-0.239603,-0.236177,-2.230387
-0.302983,0.109586,-1.987308
-0.089675,0.052056,-0.361458
-0.431424,-0.544650,-2.069288
-5.174170,-1.095647,5.207993
-6.025093,-0.761552,5.606310
-5.356920,-0.571642,4.965619
-5.164718,-0.855819,5.165567
-5.324028,-1.116418,5.283005
-5.634769,-1.169592,5.881790
-5.324213,-0.332294,5.318614
-5.482229,-0.341976,5.576266
-1.901138,-0.415865,2.430045
-4.277258,-0.636180,2.852079
-4.712667,-0.233391,5.261783
-5.086389,-1.090827,5.284554
-5.382119,-0.878436,5.493869
-5.534150,-1.133437,5.797368
-5.277805,-1.235352,5.171281
-5.357296,-1.461631,5.141836
-5.563637,-1.163308,5.279474
-5.409503,-0.337491,5.386001
-5.415980,-0.269436,5.548665
-5.767210,-0.415398,5.524064
-5.073921,-0.542609,5.320331
-5.388678,-1.128473,5.169542
-5.617383,-0.846800,5.336740
-5.011003,-1.120517,5.165722
-5.305330,-0.546762,5.432977
-5.255957,-1.163341,5.142349
-4.187884,-1.001372,4.650752
-5.207460,-0.644263,4.858872
-5.382058,-0.558040,5.314268
-5.489937,-1.149761,5.200456
-5.520417,-0.719314,5.358109
-1.128863,-0.045272,3.148986
-5.355606,-1.115829,5.307456
-4.947584,-0.817837,5.193430
-5.043564,-0.752957,5.080104
-5.402452,-0.576822,5.478087
-5.408033,-0.354026,5.533618
-5.225612,-1.531620,5.189925
-5.160774,-1.723716,5.127183
-5.368935,-1.496680,5.271355
-5.388914,-0.590573,5.470495
-5.169695,-1.442666,5.176838
-5.419127,-1.130812,5.219554
-5.162084,-0.261471,5.417902
-5.333231,-1.496372,5.264225
-5.213364,-0.814206,4.868440
-5.206373,-1.081769,5.134173
-5.934860,-0.708433,5.570130
-5.392168,-1.654137,5.124979
-5.187903,-0.671364,4.841578
-5.289533,-1.094351,5.683469
-5.383861,-0.679292,5.312317
-5.645531,-0.375149,5.479784
-5.519254,-0.971187,5.827001
-5.473158,-0.896571,5.518970
-1.338880,-0.046172,3.327947
-1.989804,-0.147844,2.397880
-1.936451,-0.144685,2.411186
-1.945782,-0.334321,2.417813
-1.879753,-0.290930,2.427716
-1.936053,-0.335027,2.415958
-1.908782,-0.491910,2.419411
-1.472874,-0.205491,2.913427
-1.474812,-0.207020,2.914277
-0.547427,0.101452,-0.499859
-1.456851,-0.206062,2.916222
-2.564384,-0.457353,3.361837
-2.689391,-0.737824,3.780190
-2.141604,-0.051969,3.569666
-1.990081,-0.095606,3.360039
-1.677856,-0.031992,2.995389
-3.050831,-0.060720,4.442806
-2.709418,-0.741500,3.767321
-2.174432,-0.139655,2.529377
-2.190730,-0.139872,2.524478
-2.151050,-0.309448,2.527435
-0.883863,-1.408894,4.055490
-1.931492,-0.034111,3.355013
-2.143749,-0.448810,2.511127
-1.940420,-0.436666,2.464347
-1.917716,-0.016034,2.461514
-1.952808,-0.009527,2.455688
-1.950029,-0.009887,2.456349
-4.912474,-1.682945,4.382649
-1.888906,-0.012071,2.476473
-1.968839,-0.004335,2.453725
-1.248531,-0.037775,2.943580
-1.269745,-0.054225,2.892065
-1.268335,-0.054441,2.892498
-1.102084,-0.042618,3.074060
-3.685595,-1.216772,5.909276
-1.652839,-0.092386,2.787116
-1.990677,-0.444093,1.773164
-1.656959,-0.091604,2.786717
-1.746441,-0.021913,2.787932
-1.659319,-0.027363,2.801517
-1.642466,-0.028059,2.805858
-1.625587,-0.029235,2.836305
-1.541957,-0.176036,3.068031
-1.606924,-0.175331,3.070425
-1.459237,-0.210032,2.894711
-1.473739,-0.180347,2.966272
-0.541255,0.097903,-0.497699
-2.152692,-0.044687,3.203149
-1.562623,-0.224606,3.125150
-1.554083,-0.095482,3.149626
-1.540344,-0.218487,3.084244
-1.552490,-0.219228,3.085824
-1.575433,-0.175254,3.066734
-1.537260,-0.176712,3.070935
-1.537007,-0.175953,3.023135
-2.086004,-0.039397,3.530301
-1.987164,-0.092655,3.309638
-1.971998,-0.036496,3.238742
-1.968144,-0.030557,3.151814
-1.893971,-0.050541,3.030630
-1.552118,-0.226329,3.122035
-2.814493,-0.602225,3.779707
-2.832025,-0.538570,3.856825
-1.929937,-0.035508,3.347952
-1.901672,-0.032271,3.326699
-1.906786,-0.052632,3.270328
-1.957697,-0.054920,3.275158
-1.900414,-0.053793,3.267693
-1.941369,-0.059660,3.265380
-1.978442,-0.031316,3.236448
-1.909026,-0.029914,3.223855
-1.916579,-0.027980,3.172266
-0.984111,-0.049898,3.241596
-2.860492,-0.479416,3.740955
-2.864068,-0.478022,3.708079
-2.926760,-0.493173,3.764867
-2.762456,-0.483312,3.730622
-2.868065,-0.703927,3.781270
-2.771561,-0.686129,3.690397
-2.748637,-0.676652,3.684696
-2.676386,-0.693324,3.637158
-1.966315,-0.033775,3.352687
-2.683125,-0.695291,3.795152
-2.677338,-0.802070,3.753612
-2.749858,-0.671493,3.748844
-2.686786,-0.653639,3.730756
-2.714070,-0.658171,3.741910
-2.828909,-0.600325,3.789414
-2.705610,-0.570293,3.750911
-1.246549,-0.066968,3.343469
-1.390445,-0.065310,3.314740
-1.106041,-0.055418,3.324442
-2.942016,-0.476282,3.773918
-2.759821,-0.467818,3.715786
-2.940574,-0.497335,3.703323
-1.367842,-0.215799,3.244011
-1.341210,-0.210714,3.237221
-1.357066,-0.213768,3.240692
-1.122589,-0.045427,3.147827
-2.942022,-0.060834,4.348609
-1.240257,-0.065458,3.340848
-1.569996,-0.181873,3.151526
-1.544269,-0.180354,3.146634
-1.533583,-0.093071,3.144941
-1.518397,-0.095072,3.144191
-1.527344,-0.179176,3.143603
-2.122088,-0.741342,-1.079221
-1.900887,-0.381442,2.278683
-1.061466,0.112409,-0.560997
-1.943271,-0.323663,2.323775
-0.719680,0.102932,-0.495513
-1.937487,-0.057126,2.192067
-1.897775,-0.061299,2.209494
-1.921103,-0.059459,2.201534
-1.910194,-0.058544,2.203200
-1.860887,-0.440316,2.212014
-1.909363,-0.034818,2.187136
-1.893851,-0.035123,2.194877
-1.823261,-0.063421,2.238881
-1.919050,-0.411974,2.255253
-1.865614,-0.404228,2.272396
-1.909919,-0.384813,2.271672
-1.910971,-0.362698,2.252354
-1.892461,-0.411906,2.327926
-1.881175,-0.126712,2.207105
-1.922569,-0.517996,2.304684
-1.918040,-0.492933,2.228327
-1.940893,-0.524219,2.299030
-1.962976,-0.527553,2.291061
-1.886702,-0.150918,2.250336
-1.898988,-0.458904,2.238642
-1.827857,-0.039230,2.146594
-1.877008,-0.268708,2.138712
-1.895805,-0.271841,2.131972
-1.838966,-0.244503,2.259621
-4.747303,-0.504228,-2.064646
-4.739314,-1.755513,-1.697004
-2.449565,0.049393,0.881645
-1.888918,-0.461504,1.956822
-1.853960,-0.061596,2.090956
-0.550044,-0.032470,2.541571
-2.408732,0.049390,1.224521
-1.853965,-0.393253,1.919281
-1.908324,-0.000974,1.925487
-1.895419,-0.451420,1.976731
-1.901987,-0.032093,2.035673
-1.884653,-0.485365,1.970314
-1.895347,-0.482336,2.046785
-1.838364,-0.119451,2.056037
-1.861684,-0.117578,2.043416
-1.851164,-0.035225,2.060255
-1.861204,-0.265236,2.092432
-1.860335,-0.055097,2.034128
-1.832577,-0.055696,2.044968
-2.332183,-0.650155,3.123307
-1.893129,-0.054790,2.015193
-1.875660,-0.056802,2.024531
-1.875919,-0.053781,2.027089
-1.860571,-0.203378,2.013532
-1.710545,-0.416815,2.130226
-1.870754,-0.205022,1.999663
-1.861211,-0.137104,1.983682
-1.864432,-0.339786,2.010767
-0.565855,-0.030723,2.492215
-3.292094,-0.578610,-0.949210
-2.748955,-0.831206,-1.496327
-1.666913,-0.428778,-0.632454
-2.234070,-0.628810,-0.738509
-2.490457,0.061735,0.934841
-0.541446,-0.025652,2.335674
-0.539036,-0.031863,2.481853
-2.523379,-0.558338,1.453297
-2.137943,-0.381794,1.603135
-1.165894,-0.009460,2.194429
-0.902558,-0.021231,2.294055
-0.573918,-0.016049,2.161142
-0.534973,-0.032869,2.485220
-1.879941,0.011576,1.938752
-1.865022,-0.494388,1.970615
-1.891235,-0.499929,1.954122
-1.906137,-0.437847,1.899782
-1.863543,-0.427392,1.925756
-1.906999,-0.437951,1.901386
-2.388660,-0.007971,1.191986
-2.471431,-0.070033,1.386517
-2.047754,-0.113517,1.666181
-1.987791,-0.089155,1.717338
-1.888618,-0.407280,1.913997
-1.167614,-0.009419,2.192729
-0.465660,-0.033194,2.535522
-1.254403,-0.483319,7.881033
-1.873676,0.006507,1.942116
-1.840440,0.003172,1.959374
-1.848908,0.010976,1.955753
5.621857,0.083505,-4.920441
10.198079,-0.070669,-4.769136
10.533986,0.191432,-4.773107
11.417467,-0.262508,-1.989515
10.157994,-1.578368,-5.243639
4.916764,-0.170787,-5.210505
4.867372,-0.171057,-5.210975
4.665699,0.049492,-5.196941
3.850744,0.067009,-4.721148
4.394693,0.059565,-5.196871
4.382553,0.060392,-5.192141
5.412856,0.010329,-4.916929
5.209339,-0.390729,-4.936112
4.520790,0.053500,-5.198503
5.172354,-0.441297,-4.933681
4.389566,-0.153143,-5.205266
3.763086,0.070623,-4.826560
5.396680,-0.218636,-4.917060
4.381078,-0.154140,-5.211323
4.743323,-0.169200,-5.214060
4.410968,-0.153099,-5.200237
4.510441,0.054961,-5.193654
4.329105,0.060660,-5.185124
5.207544,0.032530,-5.167335
4.359624,0.059581,-5.183771
5.256720,0.079591,-4.882954
4.371089,-0.152876,-5.205552
5.298774,0.015566,-5.192280
-2.893373,-0.106797,5.450686
-2.286162,-0.304972,4.161107
-0.004552,-0.184465,2.477966
-2.012581,-0.030966,2.957865
0.490215,-0.377127,4.575167
-3.856376,-1.225771,6.320386
0.356453,-1.233233,4.293509
-1.666193,-0.363024,5.999865
-0.642235,-1.180024,4.216969
-0.914940,-1.127819,4.096554
-0.991000,-1.197485,4.467148
-1.612336,-0.198107,6.076329
0.460602,-0.411367,4.473188
-3.740933,-0.714370,5.976481
-1.258598,-0.854364,2.756019
0.119220,-1.015597,3.930766
0.402616,-0.116216,3.967737
0.790927,-1.121659,2.238020
-1.798665,-0.556049,2.893852
-2.274583,-0.658892,4.787580
-1.949628,-0.416036,1.876189
-1.688299,-0.647182,3.152107
-0.043527,0.097246,-0.702148
0.328665,-0.637848,2.311255
0.956819,-0.059682,2.060968
0.883843,-1.927791,5.734611
-1.012955,-0.910369,3.711486
-3.489096,-0.559310,5.568851
-0.062867,0.079218,-0.475411
0.069563,0.076569,-0.476490
0.567729,-0.034684,1.594862
0.142979,0.081146,-0.488245
0.666214,-0.464615,1.460624
0.022982,0.096180,-0.751653
0.043903,0.056233,0.174139
-0.043505,0.097452,-0.701073
-0.277613,0.095073,-0.503357
-0.156283,0.083365,-0.485928
-0.043236,0.097613,-0.700394
0.122978,0.076708,-0.479358
-0.043203,0.097606,-0.701330
0.163475,0.074927,-0.500343
-0.193218,0.083697,-0.449968
-0.096767,0.080351,-0.481173
-0.064593,0.079856,-0.477778
0.178742,0.074425,-0.479680
-1.905447,-0.031835,2.192920
0.024499,0.076587,-0.461180
-0.645517,-1.133501,4.245751
-0.011113,-0.773347,3.757317
0.288436,-1.371506,4.362584
-0.059997,-1.277052,3.826381
-1.609663,-0.285338,6.142090
-2.603669,-0.169067,1.207364
-5.854323,-0.516986,-2.327871
-2.536270,-0.150587,1.303912
-4.559838,-1.795126,-1.906659
-1.952028,-0.677713,-0.759108
-2.883545,-0.379624,0.981321
-5.934359,-0.519864,-2.364140
-2.618547,-0.437151,1.089215
-2.854403,-0.156982,1.095403
-2.070382,-0.678121,-0.852438
-2.683244,-0.397727,1.060080
-5.868798,-0.515069,-2.334833
-3.427856,-1.022115,-2.088060
-2.996061,-0.816753,0.843947
-2.419804,-0.531549,1.227641
-5.050791,-1.317726,-2.480915
-3.504389,-1.210239,-2.096467
-1.855186,-0.220821,3.181795
-2.621900,-0.434790,1.151150
-0.077343,-0.104175,3.761929
-2.542877,-0.147229,1.247556
-2.544202,-0.430858,-2.120978
-0.582221,-0.017762,2.231940
-1.221395,0.002522,1.998933
-0.982251,-0.011245,1.869747
-0.573454,-0.019268,2.242966
-0.543553,-0.027858,2.405010
-0.547785,-0.029258,2.446954
-2.666966,-0.072794,1.237027
-2.815740,-0.464731,1.123339
-2.760366,-0.611487,1.319609
-2.820314,-0.372639,1.127692
0.862399,-2.105924,5.393810
-2.107732,-0.010113,1.623906
-1.973771,-0.072506,1.713869
-2.118391,-0.376887,1.616899
-1.474679,-0.803279,3.254240
-2.079247,-0.367548,1.645108
-1.965102,-0.012641,1.719183
-1.984371,-0.008639,1.709948
-0.912474,-0.015340,2.083674
-0.956775,-0.010451,1.895641
-2.624251,-0.074691,1.272847
-2.712082,-0.073312,1.211366
-2.680635,-0.075298,1.237829
-2.020390,-0.359894,1.678279
-0.497023,-0.030671,2.442658
-0.440864,-0.026779,2.393679
-0.551791,-0.029605,2.445388
-0.548777,-0.029815,2.447356
-3.751850,-0.386603,-1.431279
-3.206864,-0.770759,-0.868470
-3.287808,-0.571983,-0.955517
-3.477489,0.110239,-1.211707
-4.703949,0.198178,-1.908446
-4.766924,-1.522834,-1.503457
-2.476774,-0.102723,1.064576
0.183589,-0.844500,3.864406
-5.420190,-0.015243,-1.963887
-2.678278,0.047790,1.128424
-2.593446,-0.555941,1.117726
-2.424750,-0.470523,1.086080
-2.546578,-0.545165,1.151492
-5.460670,0.252200,-2.702919
-3.988215,-1.405515,-1.931597
-3.395971,-0.460899,-1.400601
-3.579193,-0.380380,-1.251542
-4.146611,-0.166649,-1.912173
-3.099306,-0.758318,-0.790922
-4.358154,-0.020536,-2.041949
-4.167963,-1.469491,-2.202559
-4.725924,-1.241274,-2.116000
-4.837529,-1.266329,-2.242184
-3.499849,-1.226975,-2.045696
-2.407408,0.047300,0.988396
-2.666819,-0.247928,-1.004102
-5.060307,-1.802272,-2.733128
-4.789507,-1.704259,-2.407261
-4.072085,0.176561,-1.182351
-6.793120,-0.773494,-3.352834
-4.212659,-0.183038,-1.956622
-3.810919,0.136414,-1.427018
-2.334285,-0.609990,-0.778289
-4.268177,-1.507807,-2.290523
-2.656412,-0.445137,1.129805
-2.624751,-0.569204,1.091428
-2.668662,-0.513162,0.907212
-4.662780,0.207795,-1.859303
-2.463777,-0.113572,1.069853
-2.602193,0.043490,1.182866
-3.162772,-0.547144,-0.821797
-3.311366,-1.018892,-1.673780
-2.682626,-0.273344,-1.011254
-4.341687,-1.147651,-1.688285
-2.545693,-0.058382,-0.943295
-3.183467,-0.763024,-0.824391
-2.570850,-0.492228,0.978442
-2.418095,0.060356,0.957758
-1.227981,-0.060443,2.952515
-3.426394,-0.620456,-1.076084
-4.058121,-1.063698,-1.371100
-2.606495,0.041016,1.177166
-2.730163,-0.123381,1.101592
0.992452,-1.828184,5.661505
-2.489707,-0.530123,1.196209
-3.405574,-0.814678,-1.081980
-6.128736,-0.540505,-2.666693
-3.417927,-1.378468,-2.098349
-2.579027,-0.117738,0.982851
-5.406684,-0.615796,-1.908179
-2.940968,-0.861643,-1.311086
-2.780561,-0.724557,-1.298526
-2.499509,-0.117148,1.053350
-2.395660,0.052281,0.984105
-1.826715,-0.080283,1.568861
-2.574715,-0.117123,0.995187
-3.879906,0.043622,-1.612697
-5.423606,-1.380857,-2.293099
-2.280496,-0.894025,-1.292874
-3.226005,-1.034547,-1.549143
-4.865080,0.188048,-2.028973
-4.545216,-0.595713,-2.115907
-5.510899,0.168545,-2.092248
-3.486483,-1.588711,-1.918388
-4.713689,-0.619864,-2.315630
-4.805297,-1.542678,-1.960237
-2.486234,-0.481011,1.050846
0.491776,-1.465919,4.506085
-5.134105,-1.638275,-1.841600
-1.697036,-0.561008,-0.548664
-4.818748,0.202644,-2.082548
-3.527650,-1.243381,-2.090481
-1.743654,-0.883521,-0.587583
1.066345,-0.222235,1.376792
-3.050236,0.083313,-0.409288
-3.917721,-0.065139,-1.601111
-1.689292,-0.613631,-0.533478
-4.799641,0.055694,-2.210867
-4.244413,0.192785,-1.358983
-0.567982,0.006470,1.401525
-0.565776,-0.021523,2.251364
-2.645983,-0.076459,1.127893
-2.460591,-0.073573,1.254085
-2.557202,-0.440719,1.124484
-2.232108,0.036007,1.348193
-1.107592,0.057049,0.321647
-0.972910,-0.010996,1.879824
-0.985497,-0.011426,1.866135
-0.983706,-0.011787,1.867343
-0.440152,-0.026410,2.275622
-1.031983,0.009600,1.430987
-0.982217,-0.008444,1.867868
-0.555663,-0.018376,2.123247
-2.536906,0.071083,0.905189
-2.449892,0.065016,0.930367
-2.811334,-0.144951,0.973251
-2.532099,-0.378030,1.164009
-2.721192,-0.345258,1.180506
-2.683471,-0.597945,1.147119
-0.451745,-0.027185,2.343778
-0.542700,-0.020874,2.225607
-0.541459,-0.021512,2.227918
0.043158,-0.668209,3.480273
-0.542635,-0.024886,2.299667
-0.538902,-0.025751,2.304368
-0.545874,-0.025262,2.332397
-0.545281,-0.027727,2.408309
-2.626531,-0.494360,0.932105
-2.597725,-0.491585,0.950293
-2.460342,0.067884,0.921099
-2.691940,-0.339152,1.129251
-2.442888,-0.412910,1.277755
-2.303294,0.025386,1.268764
-0.914902,-0.003666,1.729568
-0.965574,-0.009823,1.889013
-0.487514,-0.015382,2.056551
-0.761077,-0.007776,2.018968
-0.574300,-0.016252,2.158872
-0.524604,-0.013515,2.034745
-0.538894,-0.009647,2.016382
-1.975700,-0.316145,1.449741
-0.556170,-0.017362,2.120947
-0.540875,-0.018746,2.156596
-0.540233,-0.022167,2.232833
-0.882224,-0.009801,2.042647
-2.686535,-0.068858,1.224247
-4.912391,-1.690137,4.283641
-2.653764,-0.435107,1.211252
-0.933293,-0.012645,2.082503
10.146590,-2.185941,-5.280647
5.184726,0.039039,-5.228116
16.767920,-0.322495,-3.174545
5.842081,-0.579003,-4.928823
10.084397,-2.060275,-4.845549
10.209161,-2.232092,-4.853017
4.582078,-0.145443,-5.203362
4.660543,0.052167,-5.197647
4.639731,0.051687,-5.197658
5.246197,-0.129589,-4.934014
4.544437,0.049095,-5.198529
4.550703,0.053637,-5.200644
4.517390,0.053818,-5.200818
4.591265,-0.158703,-5.202601
4.419540,0.056512,-5.199736
4.592139,0.054759,-5.199037
4.579842,-0.146742,-5.205568
5.577885,0.009985,-4.913969
4.464110,0.055171,-5.198310
5.184833,0.025056,-5.055116
4.829742,-0.157485,-5.215732
5.094845,-0.187159,-5.231707
5.006130,0.040673,-5.176844
4.827337,0.046658,-5.202690
4.657207,0.049979,-5.201364
5.239294,-0.173054,-4.934099
5.384356,-0.239042,-4.911871
4.660459,0.049148,-5.202335
4.551989,0.056951,-5.218860
-2.993781,-0.046562,-0.912044
-2.891035,-0.782837,-0.852507
-3.440002,-0.562790,-1.440790
-3.554755,-0.255773,-2.073021
-3.473916,-0.551786,-1.520013
-3.986647,0.031384,-1.726859
-2.822467,-0.055508,-1.085198
-3.124895,-0.784506,-0.857720
-3.182165,-0.277423,-1.161855
-3.221713,-0.265765,-1.174541
-3.205939,-0.271056,-1.157770
-2.613686,-0.586550,-0.768123
-2.626382,-0.614712,-0.602456
-3.076022,-0.759782,-0.805210
-1.528669,-0.529985,-0.694507
-3.155577,-0.535162,-0.812568
-2.789877,0.110364,-1.185482
-2.660666,-0.344818,-1.085799
-1.686526,0.055222,-0.572387
-0.016049,0.107352,-1.073038
-3.336667,-0.046736,-1.114036
-2.727127,-0.068814,-1.102905
-3.158177,-0.849567,-1.220073
-1.778241,-0.840420,-0.510578
-4.281516,-1.508577,-2.287670
-4.106891,-1.438866,-2.058714
-2.715136,-0.352109,-1.180532
-1.790312,0.067085,-0.772538
-2.968446,-0.826631,-1.424855
-1.748768,-0.902251,-0.581625
-2.890815,-0.102182,-1.254903
-4.114974,-0.181180,-1.820763
-2.871366,-0.280520,-1.307366
-3.559555,0.125783,-1.308066
-1.878192,-0.133135,-1.083409
-3.107425,-0.292716,-1.027312
-1.870329,-0.104684,-0.918404
-3.264661,-0.045077,-1.110895
-1.730225,-0.442418,-0.774418
-3.305101,-1.027997,-1.915971
-3.212480,-0.049523,-0.975859
1.045334,-0.914044,1.711494
-0.496344,-0.012615,2.031345
-0.560861,-0.002007,1.711167
-0.548878,-0.019776,2.137354
-2.464920,-0.404878,-1.118316
-3.240222,-0.929067,-1.636693
-3.588469,-1.108429,-2.088974
-2.924706,-0.904150,-1.466085
-1.636611,-1.892493,6.065519
-2.811583,-0.854115,-1.528702
-3.505351,-0.570925,-1.499010
-3.316820,-0.406814,-1.241995
-2.656492,0.098132,-0.985435
-3.073507,-0.045541,-1.024311
-1.680231,-0.740139,-1.200443
-3.227777,-0.257374,-1.159161
-2.909482,-0.671572,-1.242140
-2.955028,-0.916805,-1.516220
-2.728667,-0.607962,-0.931022
-2.936124,-0.471451,-1.172902
-3.477409,-0.567554,-1.480917
-2.822697,-0.620262,-1.044395
0.185286,0.049154,0.121320
-2.894930,-0.829436,-1.135607
-3.352854,-0.532408,-1.752638
-2.981544,-0.060981,-1.325010
-1.796335,-0.814976,-0.638273
-1.863260,0.118259,-1.320362
