x,y,z
2.687388,-0.542101,2.071161
2.608506,-0.410134,2.059826
2.974619,-0.340009,0.798881
2.968670,-0.338963,0.801757
2.964935,-0.248688,0.971300
2.494972,-0.110549,1.426051
2.506524,-0.278843,1.437902
2.504036,-0.341372,1.513600
2.974215,-0.240356,0.671039
2.783022,-0.390983,1.501974
2.552886,-0.386972,1.547058
2.545354,-0.417160,1.582830
2.564994,-0.070973,1.398618
2.481954,-0.114457,1.728451
2.484698,-0.260194,1.786966
2.522705,-0.174217,1.775987
2.526704,-0.133904,1.708286
2.498323,-0.150660,1.620280
2.523805,-0.352384,1.794213
2.469888,-0.221731,1.683921
2.497891,-0.155067,1.833808
2.496213,-0.174158,1.841311
2.844946,-0.041794,0.947167
2.467100,-0.093101,1.507828
2.556525,-0.390162,1.762019
2.529567,-0.282410,1.766048
2.528231,-0.106548,1.930351
2.505121,-0.206782,1.627779
2.527230,-0.097994,2.028729
2.992093,-0.526346,2.284969
2.898327,-0.528425,2.245727
2.567286,-0.398753,2.053782
2.599562,-0.488521,1.447621
2.586006,-0.345240,2.057029
2.574871,-0.070427,1.428071
2.573909,-0.324099,1.768305
2.746884,-0.698916,1.809615
2.764670,-0.696846,1.557657
2.488256,-0.184886,1.543971
2.464698,-0.107391,1.542021
2.473010,-0.127316,1.427117
2.472779,-0.159081,1.440369
2.748311,-0.699618,1.872523
2.777748,-0.704586,1.750851
2.586385,-0.479328,1.595719
2.627556,-0.516125,2.052933
2.597878,-0.453544,2.051496
2.637943,-0.465894,2.060833
2.640937,-0.521234,2.052330
2.738003,-0.695009,1.834817
2.569726,-0.361456,1.906854
2.429731,-0.092204,1.956706
2.735487,-0.695741,1.961058
2.728991,-0.688467,1.641034
2.757530,-0.697422,1.706401
2.542733,-0.321080,1.838155
2.531564,-0.351340,1.797521
2.599890,-0.448103,1.523669
2.530379,-0.349197,1.620371
2.570193,-0.480730,1.448465
2.524991,-0.401247,1.524847
2.514657,-0.277189,1.624651
2.440921,-0.382583,1.449464
2.574611,-0.321436,1.588271
2.562540,-0.354287,1.584054
2.576904,-0.321348,1.587795
2.531987,-0.349808,1.550549
2.651776,-0.108207,1.953731
2.571574,-0.324922,1.842186
2.522471,-0.230671,1.834399
2.441558,-0.092587,1.683901
2.522062,-0.094902,1.654543
2.487805,-0.094234,1.651891
1.281242,-0.045521,1.656675
2.536918,-0.352693,1.763411
2.517813,-0.171565,1.723811
1.277668,-0.045492,1.681819
-1.717849,-1.226067,3.933330
-1.452660,-0.631302,4.024893
-1.935467,-0.839596,4.037746
-1.189305,-0.024104,1.968728
-1.125563,-0.041570,2.437357
-1.594382,-0.917724,3.251318
-1.685183,-0.392911,3.902359
-2.088941,-0.714991,4.226333
-1.312507,-0.376505,2.230280
-1.884549,-0.637542,4.288938
-1.246997,-0.228526,2.180653
-2.327608,-0.471161,4.466645
-0.829635,-0.405143,3.917984
-1.243276,-0.461810,2.270008
-1.666609,-0.621931,4.088795
-0.993890,-0.280213,3.579813
-0.815934,-0.316359,4.077656
-1.177009,-0.030378,2.461537
-0.981999,-0.150560,3.397788
-0.634685,-0.987847,3.888400
-0.575568,-1.253665,4.160805
-0.710307,-0.958194,3.885143
-0.585721,-1.383898,4.137205
-0.798803,-1.216359,3.899482
-0.754905,-0.729725,4.081027
-0.589219,-1.235514,4.149752
-1.301285,-1.223157,4.362249
-0.583807,-1.242099,4.140064
-0.616452,-1.186375,3.622556
-0.651551,-1.087754,3.675318
-1.367939,-0.467391,2.551764
-1.282041,-0.844990,2.449245
-1.494730,-0.029347,2.326354
-0.857472,-0.539225,4.492591
-0.782766,-0.795492,4.202601
-1.914881,-0.354447,4.660880
-0.908440,-0.166241,3.617663
-1.803679,-0.703998,4.010863
-1.405059,-0.017327,1.928014
-1.631824,-0.981317,4.277116
-2.065276,-0.743919,4.227860
-0.590674,-1.271932,4.045627
-0.627647,-1.163753,3.656752
-0.639170,-1.191094,3.738491
-2.000192,-0.658663,4.241689
-0.584607,-1.282733,4.044090
-1.256600,-0.099407,2.684718
-1.157708,-0.472822,2.248861
-1.878417,-1.061464,4.319996
-1.526133,-0.462144,2.176829
-2.112739,-0.421229,4.055858
-1.229908,-0.503601,2.385517
-0.934856,-0.082015,2.301595
-1.284002,-0.225280,2.750077
-1.642075,-0.326216,3.200707
-1.528631,-0.028443,2.376025
-0.818116,-0.633085,3.787623
-0.846771,-0.335551,3.725034
-1.335981,-0.043545,2.673656
-1.455945,-0.028871,2.279466
-1.901183,-1.014707,4.303172
-1.444085,-0.188092,4.320120
-1.585114,-0.014784,2.356163
-1.449431,-1.156038,4.167813
-0.797731,-0.802152,3.446259
-0.894467,-0.149951,4.161965
-0.696916,-0.636573,3.363969
-0.933357,-0.208817,4.515925
-0.861228,-0.337136,3.807389
-0.858441,-0.326610,3.832519
-0.750776,-1.029122,4.348495
-0.618578,-0.934547,3.927722
-0.822432,-0.368382,3.479670
0.076702,-0.211216,2.129034
-0.970966,-0.188379,4.036226
-0.084800,-0.105280,2.161728
-0.974232,-0.153331,3.400233
-1.553230,-1.340409,4.258557
-0.869151,-0.416006,3.802736
-1.557760,-0.709235,3.964878
-0.775049,-0.578976,3.557043
-0.925611,-0.243411,3.364895
-0.971643,-0.189837,4.061954
-0.680658,-0.902495,3.715794
-0.991710,-0.075343,2.302717
-1.193699,-0.023881,1.988899
-1.214901,-0.195370,2.075905
-1.291178,-0.201918,2.130055
-1.269881,-0.478473,2.190296
-0.167891,0.043354,0.500026
0.065873,0.005452,1.260114
0.066852,0.005725,1.265699
-0.231920,0.047785,0.508276
-0.168458,0.043147,0.499734
0.003937,-0.106923,2.182403
0.038355,-0.082097,2.155478
0.070687,-0.064366,2.180405
0.004782,-0.630601,2.085259
-0.108404,0.041710,0.498077
-0.091532,-0.103577,2.219360
-0.258077,-0.082071,2.245162
-0.107824,0.043432,0.504186
-0.167225,0.044453,0.501873
-0.020049,-0.391065,2.195851
-0.017916,-0.389132,2.187578
-0.010757,-0.446297,2.189124
-0.011489,-0.471184,2.146609
0.005712,-0.637964,2.109633
-0.055985,-0.652646,2.151125
-0.230489,0.047325,0.511238
0.146387,-0.117629,2.210137
0.092142,-0.449395,2.169037
0.138404,-0.538582,2.150154
0.211349,-0.438071,2.117271
0.186776,-0.495089,2.123744
0.204671,-0.649445,2.122484
-0.107454,0.042355,0.499360
-0.049721,-0.422896,2.089592
-0.542027,0.027950,1.142273
-0.092058,-0.099711,2.134229
-0.228671,-0.571463,2.073088
-0.257279,-0.107131,2.243801
-0.284811,-0.733112,2.502846
-0.584244,0.029131,1.122359
-0.167757,0.044024,0.501849
0.039747,-0.083960,2.166156
-0.029315,-0.101160,2.159931
0.077970,-0.209563,2.112299
0.236035,-0.475992,2.147981
-0.081123,-0.142698,2.514428
-0.083160,-0.119164,2.162328
-0.254701,-0.105291,2.204124
0.103084,-0.465729,2.128508
0.105871,-0.103976,2.133064
-0.054282,-0.387432,2.105012
-0.255631,-0.102159,2.188023
0.034848,-0.209541,2.127709
-0.117045,-0.644849,2.137729
-0.114928,-0.631410,2.094108
0.204497,-0.655541,2.140467
-0.968024,-0.071280,2.286181
-0.234526,-0.035195,2.173090
0.108523,-0.100073,2.121322
-0.267139,-0.539559,2.282326
-0.766373,-0.552770,3.551024
-0.776626,-0.323871,3.959095
0.093318,-0.439668,2.063896
-1.494939,-0.968045,3.875307
-1.366377,-0.951690,4.085092
-0.010408,-0.116834,2.283824
-0.257398,-0.169159,2.200819
-1.772838,-0.331644,4.041279
-1.807263,-1.034948,4.170064
-0.845183,-0.192442,4.101795
-0.642613,-1.181906,3.762029
-0.693835,-0.972057,4.136473
-0.735242,-1.033570,3.492536
-0.734097,-0.620430,3.921437
-0.249487,-0.164937,2.190971
-1.353461,-1.263574,4.508451
-1.364859,-1.155644,4.315817
-1.265578,-1.123323,3.977049
-1.205263,-0.096116,2.567356
-0.730846,-1.022880,3.480243
-0.761406,-0.716832,3.926872
-1.231038,-0.033294,2.570047
0.074943,-0.211257,2.139248
-1.935285,-0.415406,4.082632
-1.090665,-0.089856,2.328843
-0.245791,-0.159259,2.187127
-0.831991,-0.312295,4.118169
-0.794384,-0.619514,3.887238
-1.210422,-0.030559,2.461383
0.234707,-0.441832,2.130766
-1.236762,-1.167054,4.170157
0.070516,-0.208009,2.135961
-0.017617,-0.452811,2.153275
-0.031870,-0.453551,2.149014
0.081469,-0.292259,2.115081
-0.259622,-0.102230,2.193696
0.228659,-0.489750,2.098092
-0.002704,-0.313590,-1.738711
2.589940,-0.650847,3.679360
0.951273,-0.770406,3.991317
1.059322,-0.224846,3.984882
1.623004,-0.128475,2.832055
1.862512,-0.766766,2.936038
1.051183,-0.733719,4.029782
0.919988,-0.480419,3.898659
0.978716,-0.955960,4.036926
1.249340,-0.662186,3.757036
1.047268,-0.244515,3.854874
0.914666,-0.320377,3.958977
0.989990,-0.305049,4.000610
1.605139,-0.690940,2.966266
1.140511,-0.830528,4.025985
1.628744,-0.209238,3.429150
1.263670,-0.941460,4.262403
1.168315,-0.252889,3.980798
3.050547,-0.127661,2.735904
1.083338,-0.724878,3.979799
1.127953,-0.925940,4.085153
1.015870,-0.492356,3.942976
0.956935,-0.217872,3.931890
1.630968,-0.595513,3.478198
1.005556,-1.013235,4.063457
1.033394,-1.016352,4.080582
1.031671,-0.239347,3.882259
2.566748,-0.558162,3.657439
1.253285,-0.988853,4.085376
0.994357,-0.217224,3.902735
0.959473,-0.435550,3.888859
1.146338,-0.226328,3.978163
1.647734,-0.794670,3.501569
3.096108,-0.345268,2.800075
1.593895,-0.399055,3.313251
1.136285,-0.490559,3.893919
1.096870,-0.641051,3.935401
0.891443,-0.158429,3.922727
1.168237,-1.054795,3.956996
0.680256,-0.072032,2.646801
0.967749,-0.190856,3.877023
1.060359,-0.194836,3.900272
1.024309,-0.244943,3.938647
1.588897,-0.676408,3.248382
1.094376,-0.249592,3.955915
1.307772,-1.124451,4.262251
1.074086,-0.218774,3.867919
3.091388,-0.367747,3.437936
1.596673,-0.326427,2.989991
1.659150,-0.417176,2.794620
1.614099,-0.416083,2.786582
0.669662,-0.027130,1.649930
1.600320,-0.694180,3.019639
0.599995,-0.028414,1.685101
0.686929,-0.015299,1.463359
1.716499,-0.740097,2.791148
1.032228,-0.036686,1.701693
0.665147,-0.028941,1.664448
0.502815,-0.027252,1.713237
0.504209,-0.026704,1.713456
0.681768,-0.019726,1.482965
0.712215,-0.036119,1.944396
0.505645,-0.014437,1.477041
0.506090,-0.012275,1.422198
0.489855,-0.015323,1.457886
0.687453,-0.029689,1.676985
1.282896,-0.074362,2.314112
0.943567,-0.037126,1.710147
0.458271,-0.023391,1.687300
0.686332,-0.014958,1.465865
0.664732,-0.020474,1.482789
0.482311,-0.016584,1.485011
0.659534,-0.019267,1.482399
0.578310,-0.051024,2.308115
0.533489,-0.025304,1.697482
0.670310,-0.016845,1.454739
0.654054,-0.018852,1.444953
0.680671,-0.026253,1.610636
0.505509,-0.026630,1.710005
0.881199,-0.034207,1.721872
1.136993,-0.043194,1.689214
0.971674,-0.036410,1.688314
0.868134,-0.034819,1.710576
0.861737,-0.035246,1.705425
0.676639,-0.040944,1.946042
0.697574,-0.037382,1.892420
0.457895,-0.023810,1.683819
0.676656,-0.031047,1.724461
-6.436247,-1.951740,-2.681386
-6.839872,-1.315266,-1.774539
-5.250813,-1.046462,-0.707407
-5.611935,0.257736,-1.850212
-5.077483,0.226654,-1.043893
-7.477634,-1.750580,-1.752403
-5.082603,-1.062762,1.898462
-6.180623,-1.129905,-1.080451
2.682146,-0.633218,2.048258
2.771416,-0.613404,2.087601
2.588546,-0.345976,2.057231
2.990805,-0.035305,0.865988
2.920101,-0.727940,2.170912
2.835580,-0.715381,2.077458
2.499861,-0.093091,1.473487
1.943488,-0.048586,1.351065
2.929641,-0.031027,0.609962
2.498016,-0.100529,1.970024
2.663859,-0.578066,2.051353
2.504283,-0.216115,1.454291
2.899601,-0.030608,0.555906
2.929167,-0.244973,0.884649
2.532535,-0.394734,1.479849
2.479791,-0.131062,1.426744
2.974000,-0.179772,0.567692
2.707886,-0.405390,1.118600
2.559759,-0.219805,1.163486
2.494770,-0.099097,1.426165
2.465146,-0.112540,1.445403
2.939180,-0.030903,0.604623
3.013012,-0.028552,0.590202
2.706397,-0.403666,1.119490
2.543811,-0.432164,1.519999
2.458641,-0.186401,1.721256
2.475454,-0.134385,1.756503
2.819021,-0.029414,0.470210
3.005203,-0.025153,0.441896
3.149903,-0.018011,0.395413
2.939953,-0.026646,0.511882
2.953551,-0.015448,0.451403
2.895620,-0.025972,0.591538
2.983108,-0.040042,0.870131
2.909992,-0.243900,0.985848
2.941973,-0.659548,0.839632
2.933997,-0.041137,0.960722
2.945725,-0.652145,1.017473
2.582940,-0.413272,1.426250
2.541906,-0.335613,1.562126
2.483586,-0.090889,1.613322
2.463407,-0.204785,1.813088
2.521952,-0.173020,1.864889
2.419585,-0.129470,1.837681
2.468118,-0.171636,1.820711
2.485570,-0.171442,1.806049
2.512176,-0.138087,1.885426
1.938847,-0.039445,1.163371
1.902172,-0.050836,1.357551
1.969003,-0.040693,1.191695
1.924207,-0.048781,1.367863
1.943552,-0.044162,1.277392
1.929010,-0.045173,1.279280
1.934277,-0.045557,1.279744
1.918983,-0.052424,1.428618
1.898659,-0.049667,1.375027
2.567219,-0.439706,1.482542
2.573025,-0.470677,1.621693
2.534288,-0.397877,1.518531
2.448746,-0.203799,1.425558
2.467392,-0.166663,1.425144
2.512913,-0.360784,1.518823
2.569824,-0.377323,2.048995
2.537881,-0.398569,1.623555
2.481709,-0.169936,1.427865
2.503372,-0.360291,1.659521
2.472934,-0.270850,1.565112
2.482031,-0.092256,1.473091
2.463820,-0.079692,1.530788
2.482139,-0.097917,1.515245
2.629166,-0.104518,1.522809
2.444004,-0.099819,1.528909
2.470975,-0.271945,1.636164
2.473782,-0.166066,1.502119
2.496406,-0.133367,1.652234
2.509964,-0.093143,1.687314
2.521757,-0.206304,1.643983
2.459200,-0.203480,1.675912
2.476064,-0.096533,1.688638
2.489635,-0.206045,1.678825
2.476983,-0.167373,1.538950
2.497056,-0.241525,1.641557
2.505697,-0.242917,1.678684
2.482786,-0.206464,1.752291
2.440630,-0.112206,1.672333
2.495854,-0.109458,1.542956
2.498202,-0.096794,1.657497
2.447419,-0.133469,1.749222
2.465290,-0.133319,1.683211
1.825169,-0.059142,1.672390
2.541831,-0.283887,2.057828
2.537422,-0.276663,1.417251
2.652821,-0.495338,2.067091
2.532692,-0.062157,1.197531
2.542892,-0.396117,1.442684
2.503360,-0.393681,1.556075
2.480913,-0.130016,1.426630
1.901958,-0.036486,1.106248
1.878480,-0.053587,1.449685
1.866183,-0.040253,1.145010
1.864986,-0.040778,1.142917
1.873275,-0.048782,1.342743
1.884582,-0.048939,1.338832
1.900577,-0.038562,1.107113
2.449840,-0.105811,1.890901
2.519125,-0.277482,1.585552
2.503303,-0.243756,1.733223
2.511890,-0.135659,1.812170
2.463515,-0.218655,1.435415
2.532861,-0.060124,1.188172
2.409827,-0.119730,1.443048
2.475899,-0.133561,1.771964
2.492420,-0.207061,1.718181
2.529994,-0.185444,1.433543
2.466141,-0.149477,1.653749
2.477525,-0.159062,1.439684
2.656367,-0.059162,1.143894
2.979873,-0.730004,2.195709
2.636110,-0.096982,2.114912
2.578817,-0.061233,1.164837
2.745928,-0.668674,2.081022
1.282095,-0.036771,1.488585
1.282414,-0.036326,1.490566
1.910747,-0.037109,1.100290
1.855782,-0.059846,1.670568
1.747080,-0.059306,1.674314
2.458825,-0.254069,1.663750
2.457314,-0.104009,1.503962
2.450399,-0.221081,1.666044
2.866849,-0.038045,0.910254
3.009013,-0.040570,0.891394
3.031582,-0.040184,0.929837
2.813115,-0.054022,1.097330
2.655633,-0.231658,1.136223
2.902071,-0.435700,1.049298
2.864873,-0.429790,1.063951
2.645279,-0.566314,1.120856
2.806122,-0.610335,1.070378
2.764408,-0.602539,1.084620
2.666842,-0.231342,1.132520
2.651853,-0.233325,1.136965
2.768690,-0.242611,1.107786
2.675263,-0.059106,1.158098
2.559580,-0.395085,2.040478
2.594908,-0.069501,1.179223
2.486456,-0.077030,1.420522
2.689621,-0.585383,2.059349
2.519430,-0.103048,1.979163
2.491031,-0.105712,1.564618
2.414914,-0.090715,1.944395
1.898021,-0.051456,1.359725
1.935167,-0.039576,1.184196
1.885314,-0.054626,1.432039
1.940516,-0.041405,1.203522
1.898730,-0.043626,1.220169
1.921585,-0.043023,1.213603
1.892073,-0.044011,1.222623
2.492854,-0.093317,1.579916
2.543952,-0.341929,1.437815
2.535425,-0.339802,1.437089
2.608918,-0.287177,1.492865
2.534883,-0.079038,1.529214
2.502175,-0.076073,1.422455
2.441348,-0.107041,1.559449
2.467201,-0.107227,1.562837
2.458199,-0.108287,1.543993
2.498358,-0.108138,1.543572
2.412133,-0.105624,1.525530
2.512996,-0.092180,1.429236
2.497716,-0.278340,1.437216
2.529366,-0.280832,1.442439
2.471112,-0.227597,1.437646
2.531413,-0.281032,1.442085
2.459125,-0.122248,1.422907
2.470388,-0.105405,1.502819
2.504313,-0.276306,1.449056
2.502311,-0.275848,1.450350
2.500051,-0.108680,1.426327
2.484411,-0.107995,1.428506
2.515826,-0.099698,1.469847
2.507017,-0.106031,1.487635
2.474687,-0.096465,1.468658
2.399291,-0.105040,1.498022
2.533222,-0.156792,1.450468
2.539577,-0.158816,1.448710
2.502027,-0.178325,1.430516
2.489473,-0.188949,1.431606
2.489052,-0.220943,1.438198
2.491992,-0.158677,1.441809
2.504241,-0.219568,1.440757
2.506032,-0.396164,1.725378
2.519787,-0.327690,1.519452
2.497429,-0.326004,1.557072
2.507293,-0.326275,1.555200
2.567891,-0.235388,1.426672
2.500617,-0.213172,1.447638
2.479714,-0.305223,1.666023
2.493444,-0.155326,1.453779
2.508942,-0.093095,1.472219
2.558681,-0.339075,2.042703
2.500305,-0.170223,1.648463
2.485519,-0.132425,1.615650
1.876591,-0.060030,1.675967
2.627854,-0.350426,2.067508
2.639048,-0.488964,1.593367
2.595870,-0.457520,2.047673
2.705648,-0.646422,1.434983
2.670904,-0.634607,1.436619
2.663570,-0.582549,1.433308
2.674022,-0.587139,1.435129
2.604684,-0.563934,1.442283
2.540793,-0.399100,1.553574
2.507036,-0.169561,1.648207
2.528177,-0.393374,1.444023
2.477501,-0.096492,1.655257
2.501714,-0.275257,1.588004
2.550828,-0.399013,1.433596
2.519129,-0.345837,1.549830
2.548734,-0.364310,1.431715
2.523345,-0.340328,1.436051
2.462013,-0.103517,1.909965
2.594083,-0.104600,1.922129
2.467839,-0.096238,1.837222
2.498306,-0.208195,1.753479
2.533165,-0.135539,1.689831
2.485325,-0.273782,2.037045
2.503145,-0.218668,2.043950
1.625479,-0.137878,2.803684
1.653604,-0.181304,3.317694
1.056487,-0.161792,3.879696
1.136301,-0.226848,3.937106
1.157062,-0.938942,4.127430
1.623076,-0.184181,3.271441
1.202766,-0.392841,3.842935
0.840358,-0.052219,2.063137
1.206347,-0.541939,3.875124
1.807604,-0.387603,4.400158
1.789762,-0.975402,4.146018
1.214902,-0.697131,3.925142
1.568139,-0.134700,3.346910
1.166993,-0.223604,3.889175
1.053952,-0.241771,3.879837
1.232805,-0.311820,3.809142
1.070038,-0.755353,3.925174
1.229052,-0.607258,3.959787
1.227620,-0.555257,3.951362
1.099576,-0.480044,4.005187
2.593060,-0.783896,3.683060
1.124138,-1.018026,4.078695
1.179242,-0.878906,4.011333
1.576330,-0.225343,3.266592
3.033577,-0.128014,2.728934
1.189166,-0.895396,4.061954
1.223245,-0.755657,3.961350
1.638775,-0.798887,3.386282
1.241013,-0.821850,4.025850
1.181535,-0.583330,3.994143
2.823835,-0.814320,3.932690
1.346799,-0.727904,4.060095
1.201697,-0.776661,4.004914
1.143465,-0.741432,3.954654
1.711589,-0.091975,2.385216
1.143550,-0.196667,3.875878
1.091100,-0.327483,3.949115
3.190394,-0.177084,3.881734
3.001656,-1.034098,2.730834
1.609406,-0.261386,3.250239
1.179686,-0.208517,3.793916
1.220194,-0.649863,3.933706
1.010010,-0.574655,3.948051
1.413478,-0.337091,3.990692
1.099808,-0.443073,3.915267
1.161205,-0.811000,4.022458
1.213025,-0.447993,3.887187
1.198653,-1.014151,4.068419
1.163745,-0.520604,3.917752
3.121930,-0.355501,3.085674
3.285053,-0.408844,4.334050
1.096915,-0.225691,3.960107
1.273579,-1.038405,4.060545
1.089565,-0.523658,3.969882
1.305650,-0.189208,4.090785
1.451532,-0.180054,4.031073
1.161654,-0.712440,4.015541
1.192050,-0.646439,3.843055
2.677848,-0.952817,3.770673
1.227519,-0.757629,3.974907
1.287276,-0.705158,4.159803
1.213267,-0.696805,3.921813
1.740326,-0.856578,3.534290
1.216797,-0.547043,3.911204
1.112510,-0.168521,3.536590
1.607481,-0.272816,3.260250
2.917904,-0.393033,3.878080
1.673923,-0.145133,3.571756
1.069438,-0.858220,4.023463
1.571423,-0.337103,3.164399
1.204696,-0.297229,3.835668
1.220458,-0.652893,3.942366
1.122557,-0.719207,3.957278
1.714080,-0.349157,3.646328
1.677559,-0.820918,3.427552
1.134403,-0.324987,3.942402
2.995579,-1.225108,3.856525
1.036157,-0.307269,4.012084
1.145618,-0.923582,4.268453
1.183676,-0.249325,3.936483
1.206854,-0.311379,3.975475
3.088424,-0.173613,3.792492
1.585824,-0.587976,3.063596
1.199685,-0.294817,3.822188
1.050670,-0.221403,3.953669
1.113369,-0.958131,4.036633
1.591630,-0.345139,3.192302
1.908809,-0.385613,4.357894
1.932245,-1.257442,4.152647
0.685717,-0.037669,1.872648
1.066714,-0.348114,3.938738
1.131363,-0.779336,4.001706
1.505717,-0.100828,3.129050
2.041554,-1.182773,4.102117
2.854069,-0.366698,3.895143
3.139687,-0.373902,3.445740
1.593264,-0.220741,2.962266
1.636837,-0.299037,3.484859
1.586108,-0.618368,3.056054
1.621247,-0.132890,3.403790
1.583081,-0.339845,3.179589
1.605152,-0.211777,3.094007
1.603259,-0.237130,3.035859
1.674205,-0.384107,3.139568
1.760821,-0.474348,2.914163
1.608612,-0.677051,2.966431
0.675878,-0.030827,1.721216
0.677508,-0.022008,1.512806
0.695279,-0.054176,2.307059
1.861769,-0.147508,2.900052
0.656692,-0.021105,1.513181
0.665271,-0.034651,1.778671
0.690622,-0.053080,2.284719
0.856120,-0.035433,1.701518
1.620931,-0.115634,3.050903
1.650684,-0.637241,2.775733
1.646278,-0.634928,2.779855
1.675122,-0.655905,2.814082
1.349049,-0.079050,2.487279
0.974509,-0.035228,1.690860
0.738715,-0.029121,1.624163
0.666892,-0.025683,1.598217
0.881734,-0.032120,1.702441
0.701230,-0.031036,1.703740
1.992410,-0.993253,3.403696
0.810009,-0.063384,2.393790
1.010016,-0.038301,1.705088
0.984075,-0.035841,1.695364
0.909304,-0.033998,1.694760
0.838440,-0.032981,1.698261
0.666616,-0.031199,1.724561
0.671607,-0.029519,1.716078
0.644971,-0.030589,1.706045
0.661639,-0.020040,1.517502
1.635711,-0.166901,2.806741
0.914247,-0.033798,1.698992
0.665514,-0.024654,1.572370
1.626466,-0.628737,2.759198
1.029943,-0.038948,1.711000
0.679830,-0.029695,1.670411
0.656542,-0.019616,1.480485
0.680207,-0.040000,1.927372
0.726494,-0.028774,1.743950
0.644214,-0.030114,1.703764
0.678862,-0.024742,1.578584
0.589843,-0.020257,1.534296
0.683374,-0.022191,1.589553
0.661237,-0.023113,1.543995
0.665124,-0.029534,1.664304
0.680422,-0.026766,1.602562
0.682528,-0.030265,1.673677
0.659959,-0.023316,1.541856
0.505402,-0.026467,1.705704
1.653587,-0.629699,2.758198
0.739914,-0.033165,1.709077
0.651799,-0.029854,1.711773
0.601466,-0.028012,1.688722
0.596604,-0.029569,1.674632
0.658442,-0.023492,1.541607
0.673010,-0.024014,1.540210
0.664609,-0.022313,1.547144
0.527922,-0.025328,1.692945
1.130345,-0.042024,1.687298
0.689146,-0.030462,1.682256
0.693991,-0.039104,1.922722
0.668713,-0.037208,1.827680
0.872610,-0.034834,1.714879
0.744977,-0.032688,1.714406
0.529120,-0.026722,1.680038
0.667579,-0.025507,1.594789
0.939103,-0.037474,1.707081
0.656196,-0.020248,1.477825
0.668121,-0.025219,1.597293
0.654228,-0.019976,1.477762
1.684830,-0.444010,2.802870
1.731537,-0.420270,2.786315
1.711100,-0.090294,2.391965
0.858918,-0.033966,1.685450
1.605813,-0.179374,3.007428
0.807517,-0.034442,1.708036
0.807800,-0.034146,1.708505
0.808989,-0.033850,1.709671
1.598888,-0.206059,2.959826
1.677118,-0.120093,2.933456
1.612269,-0.362497,3.010468
1.697238,-0.641358,2.782842
0.809156,-0.062971,2.394200
0.695628,-0.046568,2.170520
1.324816,-0.055797,1.925259
1.016294,-0.039331,1.705311
1.009210,-0.038895,1.703914
0.934888,-0.037139,1.704388
2.108494,-0.101908,2.710328
1.303315,-0.068869,2.223541
0.685011,-0.030041,1.675579
0.687465,-0.036279,1.804618
1.298231,-0.080175,2.462132
0.599414,-0.028016,1.683424
1.294735,-0.076791,2.396437
0.707983,-0.047584,2.230478
0.677409,-0.035636,1.845174
1.100766,-0.324815,3.983048
1.226486,-0.888844,4.329983
0.901230,-0.811780,4.085819
1.232015,-1.019527,4.026093
1.596219,-0.414553,3.021844
1.287404,-1.126667,4.075939
1.025244,-0.446623,3.973209
1.632376,-0.176399,3.280863
1.587305,-0.209976,3.040305
1.139780,-0.970224,4.052523
1.105592,-0.749005,3.984333
2.086055,-0.228955,4.986374
1.211312,-0.170473,4.069914
1.634200,-0.123244,3.251942
1.024629,-0.649538,3.996551
1.022879,-0.697416,3.991599
0.970565,-0.490419,3.940665
0.730380,-0.418725,3.356364
1.603753,-0.328998,3.035453
0.686940,-0.042730,2.034248
1.037558,-0.821589,3.987923
1.016575,-0.330086,3.939352
0.967937,-0.389437,3.915230
1.041848,-0.328859,3.930588
1.118762,-0.164682,3.941737
1.741997,-0.857847,3.532202
1.758964,-0.954882,4.085495
1.815371,-0.988292,4.185570
0.380755,-0.100016,2.110704
0.685883,-0.032335,1.732290
0.644944,-0.030738,1.699876
1.678496,-0.640542,2.781448
0.574230,-0.051711,2.289254
0.685807,-0.031911,1.734612
1.790496,-0.441357,2.870388
0.287287,-0.037574,2.120140
0.358352,-0.019236,1.634855
0.305508,-0.219980,2.100865
0.696636,-0.034507,1.805803
0.678888,-0.039599,1.949993
0.690397,-0.035609,1.810714
0.526747,-0.025641,1.685128
0.352390,-0.038712,2.107095
0.301669,-0.292597,2.101532
0.499966,-0.026531,1.708321
0.507577,-0.050199,2.312205
0.356192,-0.039088,2.117223
0.290963,-0.298604,2.112812
0.581470,-0.051447,2.312800
0.308530,-0.292387,2.105867
0.406407,-0.113966,2.111536
-1.167016,-0.472075,2.256701
-1.468916,-0.019162,2.019654
-4.109632,-0.383969,3.086365
-1.339081,-1.002799,3.040834
-1.459347,-1.229422,4.604629
-1.469593,-0.808377,4.823478
-1.680060,-1.228192,4.170798
-1.367412,-0.472001,2.487197
-1.236622,-0.142063,2.259701
-4.639494,-1.197813,2.234751
-1.843459,-1.334172,4.236095
-5.666262,-1.456516,2.595459
-1.920789,-0.390452,4.283752
-1.250260,-0.615347,2.698125
-1.610351,-0.914734,2.652973
-1.193760,-0.591234,2.580911
-3.523873,-1.170093,4.414698
-1.306019,-0.045245,2.681296
-4.484575,-0.592642,3.817386
-1.027684,-0.089230,2.396991
-1.631710,-0.928976,3.322217
-2.863545,-0.484170,1.958837
-1.725313,-1.264135,4.304159
-0.960608,-0.026527,2.352617
-1.678714,-0.348672,4.459766
-0.168269,0.065020,0.177179
-0.240315,0.049142,0.541615
-0.137448,0.062688,0.172635
-0.230009,0.046823,0.509099
-1.546228,0.057780,0.589333
