frame_id,x,y,z,yaw
1336,9.32397,-0.211625,-3.30571,-0.00421391
1332,9.33644,-0.209291,-3.35375,-0.00252112
1339,9.29841,-0.207932,-3.2118,-0.0113174
1334,9.33126,-0.210363,-3.33198,-0.0021949
1379,8.82357,-0.213915,-2.88149,-0.0278567
1357,9.16244,-0.211299,-3.03367,-0.0226233
1402,8.49118,-0.200288,-2.83437,-0.0510834
1397,8.5669,-0.204212,-2.83485,-0.0418124
1400,8.51878,-0.201766,-2.83333,-0.0486178
1403,8.47939,-0.200123,-2.83552,-0.0352435
1405,8.44798,-0.198447,-2.83908,-0.0452124
1404,8.46715,-0.20002,-2.83687,-0.0447677
1406,8.43134,-0.197682,-2.84097,-0.0582602
1412,8.34323,-0.193953,-2.85711,-2.16844
1407,8.41924,-0.197158,-2.84322,-0.0717064
1408,8.40146,-0.196261,-2.84569,-0.0783229
1409,8.39111,-0.196111,-2.84771,-0.0897744
1410,8.37407,-0.195522,-2.85083,-0.128713
1411,8.36028,-0.194652,-2.85343,-0.238354
1414,8.316,-0.192675,-2.86466,-3.04081
1413,8.33121,-0.193263,-2.86022,-2.97537
1415,8.3031,-0.191957,-2.8684,-3.09791
1422,8.12132,-0.180964,-2.89553,-3.07806
1416,8.21233,-0.18446,-2.88676,-3.06013
1418,8.18106,-0.183876,-2.89018,-3.08873
1421,8.13414,-0.181462,-2.89436,-3.07616
1417,8.19375,-0.184164,-2.88932,-3.07967
1428,8.0324,-0.177918,-2.90318,-3.08088
1423,8.1054,-0.180399,-2.89665,-3.07044
1419,8.16239,-0.182763,-2.8921,-3.07059
1424,8.09196,-0.180044,-2.89791,-3.08003
1420,8.14978,-0.182181,-2.8929,-3.07293
1426,8.06083,-0.178894,-2.90033,-3.08366
1425,8.0738,-0.179323,-2.89931,-3.07661
1430,8.00223,-0.17687,-2.90598,-3.06931
1429,8.01522,-0.177018,-2.9045,-3.08238
1427,8.04423,-0.178532,-2.902,-3.08894
1435,7.91972,-0.173819,-2.91327,-3.08867
1433,7.94968,-0.174981,-2.9106,-3.08319
1431,7.98333,-0.176267,-2.9075,-3.08807
1432,7.96792,-0.175493,-2.90896,-3.07521
1436,7.90691,-0.173211,-2.9142,-3.08349
1446,7.74678,-0.166382,-2.92956,-3.10351
1434,7.93643,-0.174443,-2.91188,-3.06525
1441,7.82348,-0.169831,-2.92194,-3.11584
1438,7.87404,-0.171891,-2.91719,-3.10052
1442,7.80607,-0.16889,-2.92361,-3.10559
1445,7.76173,-0.167641,-2.92765,-3.11568
1440,7.84112,-0.170477,-2.92021,-3.10848
1439,7.85426,-0.170741,-2.91865,-3.10734
1447,7.72922,-0.165588,-2.93087,-3.10402
1452,7.65298,-0.162676,-2.93782,-3.11109
1450,7.68608,-0.164108,-2.93497,-3.11879
1449,7.69947,-0.16458,-2.93386,-3.11861
1448,7.71706,-0.165236,-2.93215,-3.11131
1458,7.47172,-0.154808,-2.95227,-3.11917
1453,7.54652,-0.157968,-2.94497,-3.1216
1456,7.50243,-0.155997,-2.94937,-3.10832
1454,7.53326,-0.157644,-2.94673,-3.11264
1455,7.51421,-0.156579,-2.94805,-3.10894
1459,7.45364,-0.153925,-2.95398,-3.12111
1460,7.43939,-0.153343,-2.95526,-3.1201
1461,7.42136,-0.152559,-2.95755,-3.12139
1457,7.48453,-0.155275,-2.95112,-3.10931
1465,7.35953,-0.150013,-2.96393,-3.10125
1467,7.32658,-0.148092,-2.96711,-3.11361
1462,7.40824,-0.152134,-2.95862,-3.11828
1463,7.39139,-0.151535,-2.96072,-3.12164
1469,7.29501,-0.146857,-2.97028,-3.10175
1471,7.26442,-0.145123,-2.97327,-3.10488
1470,7.28185,-0.146217,-2.97154,-3.10155
1473,7.23274,-0.143846,-2.97627,-3.10779
1472,7.2467,-0.144419,-2.97519,-3.1018
1468,7.31311,-0.147804,-2.96824,-3.10934
1479,7.13861,-0.139577,-2.9864,-3.09479
1477,7.17091,-0.141116,-2.98305,-3.0833
1475,7.20001,-0.142247,-2.98007,-3.10846
1474,7.21343,-0.142656,-2.97827,-3.11326
1487,7.00854,-0.133838,-2.99962,-3.09421
1481,7.10598,-0.138378,-2.98931,-3.08949
1480,7.11943,-0.13863,-2.98808,-3.08887
1496,6.75407,-0.119956,-3.02886,-3.12086
1485,7.03865,-0.134482,-2.99673,-3.09576
1482,7.08659,-0.137314,-2.99149,-3.08333
1501,6.6782,-0.117224,-3.03602,-3.13145
1499,6.71135,-0.118794,-3.03257,-3.12882
1504,6.63379,-0.114899,-3.04116,-3.12995
1506,6.60175,-0.113499,-3.0444,3.13849
1503,6.64575,-0.115303,-3.03973,-3.12979
1548,5.67566,-0.0785027,-3.15945,-3.11586
1525,6.06559,-0.0968438,-3.10623,-3.09777
1619,4.48003,-0.0262941,-3.21013,-3.0063
1598,4.82903,-0.0440651,-3.19852,-3.00183
1653,3.85929,-0.00979906,-3.23091,-2.89627
1669,3.61891,-0.00574927,-3.19318,-0.0812647
1566,5.3679,-0.0621097,-3.17743,-3.06099
1583,5.0876,-0.0529537,-3.18724,-3.0356
1679,3.47972,-0.00245279,-3.16294,-0.0549672
1636,4.19834,-0.0207131,-3.22482,-2.94805
1684,3.40173,-0.000941976,-3.14027,-0.0562246
1689,3.3284,0.00151594,-3.11567,-0.0561697
1690,3.31328,-0.00222423,-3.11239,-0.0449939
1703,3.11672,0.00239877,-3.06011,-0.0440039
1698,3.19168,-0.00125073,-3.07985,-0.0356311
1696,3.22381,0.00198591,-3.08907,-0.0462949
1700,3.1608,0.00108249,-3.07143,-0.0425596
1725,2.76585,0.0153084,-2.96659,-0.0482977
1707,3.05403,0.0027314,-3.04218,-0.0351556
1704,3.09922,0.00275899,-3.05446,-0.0423303
1708,3.03969,0.00563503,-3.03871,-0.0402738
1728,2.7111,0.0169918,-2.95023,-0.0495924
1712,2.96968,0.00604285,-3.0178,-0.0429139
1729,2.69824,0.0179136,-2.94575,-0.0489671
1739,2.53862,0.0227101,-2.90262,-0.0484561
1749,2.37468,0.0288325,-2.85822,-0.0423416
1750,2.36124,0.0290319,-2.85497,-0.0466361
1746,2.42527,0.0275478,-2.87251,-0.0455023
1745,2.44411,0.0266902,-2.87778,-0.0443838
1744,2.45783,0.0262278,-2.88167,-0.0442724
1751,2.3436,0.0293319,-2.85035,-0.047366
1754,2.29828,0.0300062,-2.83787,-0.0425158
1753,2.31071,0.0298921,-2.84082,-0.0429402
1755,2.27969,0.0304401,-2.83259,-0.0350313
1761,2.18814,0.0321092,-2.80702,-0.0338058
1757,2.25253,0.0309286,-2.82509,-0.0366256
1764,2.13706,0.0313419,-2.79887,-0.0385237
1775,1.92498,0.0376602,-2.75928,-0.0552262
1773,1.96412,0.0374785,-2.7676,-0.0524715
1783,1.76412,0.0477893,-2.7263,-0.0742928
1785,1.73021,0.0482732,-2.71915,-0.0673196
1784,1.74772,0.047482,-2.7229,-0.0671814
1798,1.46524,0.0560482,-2.66754,-0.0549712
1791,1.61068,0.052038,-2.69597,-0.0645968
1790,1.62743,0.051813,-2.69939,-0.0651063
1794,1.54496,0.0538539,-2.68249,-0.0638444
1793,1.56637,0.0535238,-2.68711,-0.0631794
1799,1.44313,0.0567552,-2.66267,-0.0578496
1796,1.50781,0.0550081,-2.67538,-0.0653335
1810,1.25948,0.0613618,-2.62782,-0.0548751
1807,1.29814,0.0608089,-2.63528,-0.0633968
1805,1.32021,0.060324,-2.63995,-0.0638671
1830,0.953897,0.0713912,-2.56989,-0.0666603
1822,1.07785,0.0673247,-2.5928,-0.0603095
1813,1.21326,0.0624061,-2.61939,-0.062712
1819,1.12394,0.0673495,-2.60156,-0.0628964
1815,1.1841,0.0627186,-2.61381,-0.0575857
1837,0.831203,0.0763501,-2.54684,-0.0592797
1843,0.740269,0.0781391,-2.53185,-0.0622982
1849,0.649487,0.0812467,-2.51542,-0.068064
1854,0.573173,0.0806364,-2.50236,-0.0534083
1920,0.10303,0.083918,-2.25787,-0.048248
1883,0.260222,0.0852871,-2.4038,-0.0622769
1866,0.386283,0.0812896,-2.45346,-0.0704372
1963,-0.00752931,0.0830661,-1.98108,-0.0219113
1971,-0.015072,0.0824027,-1.9269,-0.0230473
1982,-0.0186743,0.0803494,-1.83543,-0.0192464
1948,0.0195198,0.0830619,-2.09489,-0.0281689
1989,-0.0136409,0.0777251,-1.78079,-0.0191243
1977,-0.0187562,0.0820685,-1.87942,-0.0184122
1981,-0.0179305,0.0800858,-1.84577,-0.0197917
1979,-0.0174901,0.0803707,-1.86251,-0.0193857
1987,-0.0147867,0.0778452,-1.79848,-0.0196837
1983,-0.0174538,0.0794223,-1.8309,-0.0190918
1984,-0.016678,0.078814,-1.82533,-0.0192967
1992,-0.00976659,0.076111,-1.75919,-0.0199873
2001,0.0029885,0.0723942,-1.68999,-0.0171419
2014,-0.00202569,0.0684994,-1.58411,-0.0161384
1999,0.000737811,0.0733153,-1.70454,-0.0177393
1985,-0.0157967,0.0783629,-1.81515,-0.0191154
2039,-0.0129248,0.0584996,-1.29296,-0.0112937
2041,-0.0139114,0.0577373,-1.27192,-0.0107245
2037,-0.0120083,0.0596798,-1.31642,-0.0128558
2044,-0.0152325,0.0562493,-1.23489,-0.00895065
2025,-0.00593639,0.0637268,-1.4584,-0.0136745
2019,-0.0047596,0.0663581,-1.52875,-0.0155834
2035,-0.011359,0.0604286,-1.34293,-0.0132253
2047,-0.0160469,0.0548137,-1.20036,-0.00722106
2048,-0.0166606,0.0540866,-1.186,-0.00677123
2051,-0.0176793,0.0528566,-1.14948,-0.00757996
2050,-0.0175209,0.0533141,-1.16036,-0.00691164
2054,-0.0195849,0.0514421,-1.11369,-0.0105095
2059,-0.02124,0.0491027,-1.0481,-0.0088643
2061,-0.0223875,0.0484602,-1.0199,-0.0108242
2056,-0.0194836,0.0505598,-1.08592,-0.00941119
2052,-0.0185019,0.0526425,-1.13543,-0.00891165
2066,-0.0251605,0.0457302,-0.932817,-0.0129006
2063,-0.0233655,0.0473447,-0.984496,-0.0117793
2082,-0.0315555,0.037729,-0.680828,-0.0113278
2078,-0.0300111,0.0395131,-0.745648,-0.0116196
2072,-0.0277262,0.0426182,-0.83995,-0.0137669
2084,-0.0318389,0.0363698,-0.649029,-0.00943634
2087,-0.0327124,0.0351827,-0.602828,-0.00607241
2092,-0.0338314,0.0321651,-0.512658,-0.00327648
2089,-0.0327537,0.0339975,-0.569113,-0.00385608
2091,-0.0335694,0.0330655,-0.533708,-0.00473766
2088,-0.0331883,0.0347308,-0.583833,-0.00575298
2093,-0.0340655,0.0318358,-0.496717,-0.00309015
2097,-0.0367204,0.0304966,-0.458511,-0.00571733
2090,-0.0333407,0.0334163,-0.549039,-0.0046147
2102,-0.0365578,0.0305187,-0.459263,-0.00513365
2119,-0.0370568,0.0293474,-0.456385,-0.00613786
2125,-0.0373226,0.026073,-0.45386,-0.00160166
2121,-0.0373168,0.0286133,-0.455929,-0.00406202
2129,-0.0365809,0.0176323,-0.434876,0.00869458
2132,-0.0373377,0.0142702,-0.413779,0.00231812
2143,-0.0474143,0.0135012,-0.303119,-0.00852147
2145,-0.049222,0.0135138,-0.266103,-0.00451862
2147,-0.051493,0.0119774,-0.224848,-0.0059074
2142,-0.0438396,0.012377,-0.307725,-0.00830065
2138,-0.0417879,0.0128467,-0.367907,-0.00170865
2151,-0.0558533,0.0100752,-0.161683,-0.00833043
2149,-0.0545791,0.0112061,-0.193946,-0.00783061
2153,-0.0588218,0.0086366,-0.134785,-0.0100559
2157,-0.0638755,0.00634198,-0.073536,-0.00897496
2155,-0.062004,0.00744101,-0.103253,-0.0107876
2215,-0.152562,-0.0303265,0.864714,-0.012561
2217,-0.155057,-0.0325134,0.900485,-0.00959952
2216,-0.153112,-0.0306251,0.880607,-0.0133364
2158,-0.0637884,0.00620599,-0.0614914,-0.0134675
2220,-0.158692,-0.0349907,0.952724,-0.00871381
2219,-0.157943,-0.0338803,0.936234,-0.00956459
2229,-0.171115,-0.0411337,1.11905,-0.0076041
2222,-0.161928,-0.0365277,0.990443,-0.00866582
2221,-0.160991,-0.0349288,0.975465,-0.0104472
2223,-0.163332,-0.0368407,1.01189,-0.0100739
2260,-0.217663,-0.059854,1.71347,-0.00683054
2225,-0.165745,-0.0384379,1.05047,-0.00978108
2226,-0.168628,-0.0384465,1.06522,-0.00959039
2232,-0.176813,-0.043049,1.18395,-0.00610912
2242,-0.194281,-0.0479505,1.36938,-0.00757823
2234,-0.180395,-0.0435572,1.22008,-0.00857176
2281,-0.246731,-0.0741438,2.11177,-0.00599624
2272,-0.236354,-0.0684123,1.9385,-0.00806558
2300,-0.273255,-0.0889468,2.46371,-0.00480234
2306,-0.281345,-0.0934509,2.57537,-0.00239084
2317,-0.349302,-0.102123,2.76089,-0.00734546
2291,-0.260889,-0.0826664,2.29867,-0.00350152
2314,-0.322733,-0.100844,2.71408,-0.00562835
2311,-0.300088,-0.0981567,2.66438,-0.00523198
2326,-0.482492,-0.108976,2.91298,-0.0260487
2324,-0.450139,-0.108498,2.88561,-0.0188149
2320,-0.395696,-0.106135,2.82449,-0.0120032
2322,-0.424515,-0.10647,2.8584,-0.0198679
2331,-0.570824,-0.108316,2.9746,-0.032687
2329,-0.534661,-0.110387,2.95263,-0.0254576
2328,-0.514515,-0.109642,2.93841,-0.0224212
2333,-0.607075,-0.10903,2.99418,-0.0328995
2335,-0.62533,-0.108325,3.00531,-0.0406549
