x,y,z
0.885125,0.124350,-0.089136
0.899231,0.064851,-0.115058
0.881606,0.144229,-0.084450
0.882995,0.174736,-0.084287
0.893259,0.306127,-0.308637
1.438241,-0.103076,-0.590863
1.426356,-0.051250,-0.710243
1.365605,0.008028,-0.649360
0.885205,0.137672,-0.078418
0.869504,0.191511,-0.079552
1.377742,-0.080508,-0.669993
1.359208,-0.002565,-0.614700
1.421723,-0.029370,-0.614369
1.350993,-0.009892,-0.603390
1.388604,0.005005,-0.582163
1.360879,-0.010375,-0.605466
1.308198,-0.051053,-0.518708
1.429955,-0.043732,-0.530700
1.184209,0.367056,-0.544230
1.373129,0.042870,-0.539144
1.393610,0.042451,-0.558564
1.301690,0.323121,-0.631702
1.400291,0.092728,-0.624907
1.319910,0.162770,-0.587520
1.373055,0.163396,-0.600462
1.342103,0.163737,-0.592151
1.382454,0.099994,-0.621727
1.185601,0.353923,-0.526990
1.143052,0.337426,-0.517235
0.938712,0.354910,-0.367116
0.861326,0.241735,-0.278724
0.921086,-0.010618,-0.135616
0.920387,-0.049859,-0.138733
0.880360,0.214024,-0.141504
0.891233,0.218802,-0.140208
0.879397,0.214200,-0.140534
0.893156,0.105810,-0.119660
0.901092,0.068553,-0.159804
0.903744,0.043965,-0.127213
0.895717,0.106149,-0.120738
0.900477,0.086202,-0.106366
0.904326,0.238131,-0.029069
0.883474,0.153684,-0.105638
0.928429,0.267976,-0.070589
0.904427,0.060462,-0.353218
0.882308,0.058399,-0.346540
0.860049,0.247806,-0.308647
0.949479,-0.108588,-0.300874
0.899417,0.051455,-0.301260
0.909458,0.052719,-0.300781
0.917492,0.052790,-0.301125
0.882587,0.172520,-0.287499
0.884480,0.172901,-0.288485
0.878766,0.169946,-0.286349
0.891192,0.174200,-0.286619
0.892928,0.173871,-0.287380
0.882857,0.172247,-0.287105
0.906202,0.091564,-0.277084
0.913058,0.092036,-0.278343
0.877664,0.195717,-0.274196
0.872640,0.212672,-0.291947
0.875961,0.213705,-0.290291
0.872635,0.212844,-0.290326
0.925204,-0.098032,-0.258426
0.935367,-0.099365,-0.260422
0.898291,0.030199,-0.267915
0.915568,0.030727,-0.267214
0.870880,0.240881,-0.259422
0.916611,0.000382,-0.240015
0.865799,0.220176,-0.225611
0.872933,0.240094,-0.251802
0.920476,-0.105152,-0.221915
0.925925,-0.072194,-0.223824
0.916805,-0.005232,-0.204504
0.923149,-0.086959,-0.220438
0.918007,-0.086110,-0.218641
0.926614,-0.105981,-0.220296
0.921303,-0.086918,-0.216215
0.943423,0.336085,-0.303029
0.870525,0.281903,-0.340544
0.859651,0.280108,-0.339912
0.845301,0.271555,-0.339126
0.926966,-0.101793,-0.154616
0.836291,0.195855,-0.177955
0.909813,0.014679,-0.119871
0.931651,-0.104032,-0.156053
0.884143,0.175700,-0.169540
0.913361,-0.006041,-0.132414
0.922151,-0.082877,-0.143995
0.888877,0.120661,-0.174691
0.888002,0.195958,-0.174426
0.856870,0.280428,-0.337593
0.853206,0.253226,-0.322573
0.863577,0.255200,-0.322260
1.010892,0.387763,-0.539606
0.830884,0.312401,-0.480963
0.930436,0.318423,-0.420054
1.026341,0.356751,-0.435449
1.013033,0.357560,-0.479855
1.029949,0.357447,-0.438901
1.036306,0.361145,-0.441952
1.017737,0.422335,-0.703408
1.166463,0.293826,-0.510771
1.159091,0.266137,-0.472688
1.017092,0.405924,-0.659140
1.167559,0.261158,-0.453957
0.884199,0.141786,-0.099933
0.874532,0.211631,-0.102961
0.869959,0.203837,-0.326846
1.013193,0.388034,-0.540204
1.010812,0.386554,-0.538792
0.907771,0.030723,-0.193405
0.918767,-0.059120,-0.210829
0.880427,0.187850,-0.192283
0.901939,0.073264,-0.184217
0.893207,0.135589,-0.171210
0.891878,0.150899,-0.171957
0.916657,0.005224,-0.267546
0.916265,0.006132,-0.269122
0.884067,0.188191,-0.233549
0.867427,0.223968,-0.226700
0.865241,0.250071,-0.310859
0.865011,0.211590,-0.289498
0.860044,0.242412,-0.279971
0.513175,0.098745,0.663802
0.292055,-0.086438,0.556093
0.441170,-0.064942,0.490169
0.402611,-0.161642,0.510644
0.348888,-0.125677,0.525906
0.421538,0.120406,0.793548
0.563580,0.139467,0.847815
0.525815,0.132231,0.786675
0.519137,0.126215,0.784704
0.423297,0.126859,0.827623
0.414903,0.119777,0.785153
0.476640,0.151299,0.546036
0.479459,0.151288,0.548428
0.398424,0.190494,0.541023
0.265534,-0.201323,0.562513
0.166252,-0.219891,0.603780
0.227771,-0.203325,0.576281
0.241947,-0.236777,0.582062
0.211068,-0.239242,0.583195
0.228108,-0.200517,0.567771
0.193034,-0.219893,0.592173
0.175272,-0.233798,0.602362
0.193388,-0.221583,0.598459
0.194078,-0.224930,0.609318
0.176272,-0.234621,0.606736
0.226972,-0.225916,0.576576
0.229504,-0.185962,0.585706
0.202927,-0.217756,0.586091
0.209555,-0.237369,0.583740
0.203282,-0.222737,0.596832
0.227661,-0.165558,0.581830
0.373863,-0.040751,0.527822
0.489098,-0.103976,0.433575
0.474263,-0.138026,0.469387
0.238141,-0.111052,0.580191
0.316103,0.139953,0.704596
0.318407,0.095821,0.701340
0.361283,0.141976,0.664869
0.381108,0.143088,0.679530
0.268071,0.043104,0.659786
0.343451,0.186563,0.572413
0.366131,0.106607,0.488509
0.386106,0.108319,0.554816
0.169828,-0.146819,0.568237
0.150941,-0.167898,0.593906
0.122578,-0.129892,0.620798
0.140770,-0.206886,0.640776
0.127643,-0.083364,0.643160
0.338159,0.000529,0.537639
0.234014,0.001883,0.551770
0.413606,0.127674,0.802295
0.337059,0.000302,0.536624
0.387091,-0.040777,0.519826
0.356487,0.139823,0.645326
0.312414,0.089860,0.687071
0.370540,0.088274,0.577178
0.364916,0.085375,0.565309
0.403946,-0.170081,0.503812
0.399801,-0.199213,0.525932
0.380441,-0.207015,0.518155
0.369179,-0.207187,0.527842
0.339080,-0.217696,0.532693
0.327837,-0.218875,0.531578
0.329820,-0.219647,0.535251
0.344048,-0.065477,0.531116
0.330927,-0.221391,0.538843
0.356066,-0.128804,0.542816
0.378193,-0.143627,0.515117
0.355798,-0.203235,0.506767
0.367489,-0.160790,0.527449
0.362067,-0.211029,0.524307
0.396467,-0.193716,0.515449
0.286292,-0.162534,0.545282
0.279872,-0.180274,0.556417
0.266371,-0.233961,0.568699
0.263259,-0.236437,0.573923
0.423490,0.010570,0.349480
0.408119,0.018067,0.363656
0.410929,0.021338,0.355193
0.412758,0.020603,0.355072
0.238474,-0.107769,0.585836
0.401578,0.014644,0.367418
0.436104,-0.012374,0.503290
0.422582,-0.089116,0.498588
0.406830,0.021273,0.351911
0.408715,0.023853,0.355668
0.350879,-0.022034,0.519970
0.343165,-0.065051,0.527161
0.442391,-0.087280,0.489377
0.497169,0.145564,0.573963
0.140341,-0.216858,0.637556
0.316682,0.135530,0.695237
0.126114,0.162496,0.715790
0.083720,-0.169620,0.654242
0.290221,-0.057493,0.564246
0.282354,-0.129562,0.558135
-0.012957,-0.071895,0.691598
0.064364,0.023812,0.704619
0.242470,0.159148,0.629853
0.128432,-0.085607,0.639366
0.335088,-0.045713,0.527996
0.319738,-0.114892,0.534984
0.452079,-0.045044,0.479504
0.040409,-0.002478,0.677767
0.280094,0.181416,0.625399
0.282741,0.184129,0.636537
0.352160,-0.184114,0.527891
0.357889,-0.031255,0.539071
0.281778,0.182033,0.561081
0.289815,-0.172031,0.549850
0.288973,0.183771,0.521552
0.216440,0.096834,0.976983
0.011298,0.045922,0.826114
0.274071,0.153455,0.728575
0.027093,-0.152158,0.706556
0.032594,-0.051153,0.693050
0.031724,-0.048349,0.683000
0.039296,-0.003966,0.674184
0.041953,-0.036877,0.675778
0.044234,-0.035903,0.675777
0.071738,-0.223139,0.684473
0.062854,0.022547,0.691633
0.066736,-0.002735,0.673033
0.086124,-0.146678,0.673938
0.083049,-0.048409,0.669119
0.301032,0.167708,0.653502
0.265402,-0.121899,0.555768
0.207475,-0.157478,0.584065
0.190608,-0.185402,0.605704
0.205314,-0.146669,0.603917
0.179860,0.178472,0.593112
0.207195,-0.157871,0.599724
0.067339,-0.003118,0.664354
0.226495,-0.173460,0.585191
0.252778,-0.200814,0.569906
0.095872,-0.075693,0.661264
0.104052,-0.008108,0.647879
0.111024,-0.138756,0.650179
0.270121,0.170707,0.647797
0.136420,-0.208476,0.636287
0.137355,-0.201529,0.639677
0.251933,0.000627,0.616056
0.230723,-0.202319,0.585033
0.235499,-0.187530,0.572596
1.302846,-0.012191,-1.022283
1.158317,0.424272,-0.826290
1.218330,0.198094,-0.696320
1.198611,0.194696,-0.687201
1.185379,0.222405,-0.677520
1.367837,-0.165899,-1.102886
1.388879,-0.103461,-1.226297
1.462231,-0.035067,-1.049276
1.377546,-0.101725,-1.218833
1.400494,-0.120401,-1.125680
1.338323,-0.110054,-1.202918
1.432587,-0.082165,-1.241067
1.428836,-0.116515,-1.091328
1.135869,-0.012446,-1.197195
1.224310,-0.045407,-1.219806
1.179734,0.032843,-1.303681
1.179942,0.032654,-1.302883
1.089652,0.067260,-1.100854
1.056135,0.463975,-1.030832
0.996553,0.409281,-0.899708
1.074790,0.443963,-0.961407
1.085466,0.449116,-0.968695
1.093999,0.454578,-0.977470
1.098299,0.456843,-0.978193
1.106014,0.460886,-0.987154
1.046861,0.384777,-0.961611
1.024249,0.141105,-1.149722
1.005037,0.140358,-1.126147
1.140286,0.359663,-0.831456
1.105984,0.347363,-0.801875
1.120198,0.351195,-0.814958
1.063395,0.446337,-0.889214
1.118385,0.362260,-0.838282
1.122729,0.361564,-0.837800
1.130141,0.389174,-0.697053
1.138634,0.392992,-0.704848
1.000837,0.459691,-1.034505
0.965499,0.441106,-0.998956
0.919143,0.441635,-0.909972
0.980586,0.442308,-0.896622
0.938845,0.459397,-0.956847
1.027975,0.377432,-0.683316
1.568424,-0.119296,-1.073838
1.557646,-0.115974,-1.068566
1.549623,-0.114402,-1.063447
1.539060,-0.113481,-1.052389
1.526149,-0.112292,-1.044656
1.445592,-0.099728,-1.070351
1.420920,-0.089700,-1.051125
1.476045,-0.099195,-1.098801
1.588748,-0.051547,-1.134177
1.450226,-0.077328,-1.070128
1.459847,-0.091746,-1.079259
1.454601,-0.130272,-1.208528
1.446132,-0.085769,-1.087500
1.508760,-0.039546,-1.078076
1.448065,-0.104445,-1.179833
1.442359,-0.036047,-1.044917
1.313411,-0.107921,-1.019604
1.351658,-0.111630,-1.045547
1.375028,-0.055515,-0.861336
1.386281,-0.055421,-0.865759
1.348581,-0.048455,-0.863035
1.178078,0.190210,-0.678198
1.211952,0.308882,-0.655957
1.191677,0.303760,-0.648991
1.189604,0.206086,-0.721115
1.157292,0.425469,-0.826296
1.181026,0.205236,-0.717799
1.158122,0.247238,-0.657661
1.162979,0.253171,-0.673491
1.177555,0.257636,-0.680579
1.200418,0.419510,-0.735129
1.140208,0.397403,-0.707166
1.103428,0.343887,-0.799423
1.122144,0.397395,-0.698848
1.091881,0.352233,-0.688444
1.088258,0.352924,-0.689401
1.480204,-0.034270,-1.051471
1.193443,0.000743,-1.204553
1.151074,0.040509,-1.091004
1.182123,0.042328,-1.118038
1.197908,0.043271,-1.136036
1.169022,0.043254,-1.111425
1.155911,0.044016,-1.102026
1.153609,0.044704,-1.098050
1.154315,0.046990,-1.099690
1.215575,0.489437,-1.044375
1.106839,0.440001,-0.958272
1.091639,0.066781,-1.102008
0.880908,0.397707,-0.698009
0.821945,0.412301,-0.780158
0.923678,0.427082,-0.849967
0.934534,0.433507,-0.859751
0.934026,0.431693,-0.857758
0.970022,0.402287,-0.732108
0.942590,0.403756,-0.756455
0.957808,0.412898,-0.767678
0.946939,0.408035,-0.760856
0.974811,0.406404,-0.737343
0.944673,0.408900,-0.760937
0.861907,0.420796,-0.797542
0.847616,0.411876,-0.785124
0.509806,0.171466,0.583406
0.275486,-0.111783,0.571072
0.289317,-0.109233,0.556501
0.277536,-0.168248,0.558796
0.347290,0.049429,0.557062
0.304720,-0.105487,0.555966
0.306875,-0.050011,0.549663
0.506665,-0.139822,0.450184
0.417397,-0.159994,0.487703
0.585278,-0.106893,0.392234
0.575533,-0.120820,0.379462
0.355256,-0.032699,0.529480
0.178878,-0.152810,0.600792
0.438157,0.109562,0.337928
0.254966,-0.099894,0.569518
0.415406,-0.169246,0.518961
0.425051,-0.011412,0.482500
0.544406,0.111776,0.764555
0.465537,0.134766,0.562331
0.499974,-0.120565,0.447780
0.391376,0.046082,0.380932
0.416423,0.026979,0.497480
0.550452,-0.038422,0.420880
0.534178,0.095615,0.433719
0.289221,-0.056911,0.562268
0.407879,0.017771,0.363083
0.404394,-0.006192,0.351456
0.541988,0.067641,0.380685
0.584679,-0.111875,0.391739
0.574364,-0.105190,0.384666
0.445441,0.131768,0.595792
0.585263,-0.093342,0.392793
0.506857,-0.141043,0.452296
0.413631,-0.005055,0.348373
0.506259,0.101545,0.681662
0.379862,0.151255,0.681817
0.316606,0.092690,0.700782
0.424430,0.122030,0.574179
0.354312,0.076064,0.569029
0.539722,-0.028164,0.444955
0.514651,-0.038080,0.453681
0.511927,-0.071065,0.445970
0.518546,-0.041414,0.458151
0.513280,-0.039705,0.449551
0.517610,-0.043623,0.455724
0.516422,-0.070107,0.450979
0.447215,-0.011210,0.476462
0.506120,-0.094081,0.453678
0.410517,0.049949,0.497360
0.414496,0.027436,0.494089
0.402666,-0.161389,0.510109
0.507561,-0.140035,0.448858
0.501282,-0.094030,0.449188
0.500548,-0.093657,0.448130
0.501880,-0.093429,0.448398
0.502884,-0.095451,0.452152
0.422400,-0.054384,0.492205
0.507501,-0.147056,0.448807
0.411775,-0.055279,0.500130
0.392885,-0.028115,0.519782
0.474319,-0.060618,0.468440
0.373855,-0.075451,0.512285
0.328764,-0.054051,0.540139
0.413182,-0.005335,0.350350
0.450921,-0.087951,0.480997
0.375466,-0.075138,0.513033
0.257227,-0.032867,0.575960
0.274027,-0.090367,0.567846
0.467181,-0.073034,0.463111
0.424112,-0.088766,0.502122
0.509198,-0.148870,0.452657
0.344604,-0.083552,0.536046
0.211805,-0.046128,0.597608
0.541936,-0.022273,0.418281
0.176388,-0.049380,0.618381
0.201641,-0.026186,0.598482
0.469727,-0.044383,0.458793
0.568383,-0.089379,0.379301
0.580981,-0.114277,0.386095
0.571980,-0.089618,0.383871
0.591579,-0.132306,0.382065
0.583212,-0.074046,0.395966
0.577348,-0.074649,0.391846
0.574277,-0.077202,0.382208
0.582795,-0.104429,0.379237
0.568277,-0.018513,0.392579
0.564731,-0.017696,0.390321
0.581093,-0.086429,0.380323
0.562405,-0.025585,0.383364
0.560848,-0.026634,0.383853
0.574308,-0.043774,0.382061
0.543622,0.066481,0.384672
0.553701,0.079130,0.375292
0.554938,0.080651,0.377977
0.545444,0.079653,0.370685
0.393209,0.110284,0.572030
0.581060,-0.075172,0.391677
0.439032,-0.065015,0.486005
0.313752,0.093497,0.693431
0.511980,0.159598,0.596864
0.489255,0.150690,0.562943
0.416440,0.119204,0.557839
0.161127,0.117552,0.647277
0.417915,0.119815,0.565727
0.390999,0.111619,0.562869
0.377553,0.104690,0.550395
0.176463,-0.050168,0.613478
0.313452,0.095526,0.685755
0.370783,0.147246,0.659339
0.395135,0.016169,0.353400
0.393927,0.046647,0.383438
0.391799,0.045249,0.378119
0.417236,0.010574,0.364506
0.412406,0.009958,0.355076
0.414480,0.009408,0.355336
0.415605,0.009762,0.356395
0.413342,0.009383,0.352332
0.413541,0.009744,0.351528
0.357296,-0.023398,0.529433
0.383118,-0.148614,0.505480
0.386887,-0.150416,0.513036
0.372570,-0.144163,0.517977
0.371280,-0.149481,0.527027
0.375984,-0.146820,0.515538
0.371802,-0.111820,0.524175
0.374496,-0.145981,0.512289
0.368820,-0.110809,0.518645
0.370157,-0.149542,0.522073
0.364796,-0.012892,0.516852
0.370791,-0.040305,0.517566
0.389947,0.002876,0.507675
0.388794,-0.026891,0.509853
0.287997,-0.056133,0.556687
0.293237,-0.149415,0.554785
0.295992,-0.161345,0.554459
0.301619,-0.094249,0.547137
0.302801,-0.190137,0.548951
0.303372,-0.190098,0.550629
0.309816,-0.172798,0.543234
0.370873,-0.140685,0.526163
0.420995,0.119338,0.785218
0.420867,0.117413,0.776813
0.413967,-0.005194,0.350087
0.358633,0.079474,0.573335
0.345658,0.049762,0.562338
0.342033,0.048185,0.568045
0.341377,0.047715,0.564540
0.278329,-0.170614,0.560731
0.342930,0.048006,0.563061
0.393595,0.188822,0.535312
0.388198,0.186852,0.529174
0.391610,0.188495,0.534163
0.279605,-0.104149,0.559617
0.323817,-0.113094,0.540422
0.325119,-0.173975,0.532305
0.370269,-0.140887,0.525330
0.311884,0.100093,0.687260
0.314082,0.106569,0.691367
0.363377,0.150240,0.676408
0.318259,-0.018342,0.540890
0.318493,-0.018330,0.540739
0.326977,0.045251,0.567312
0.330448,0.046012,0.571965
0.339208,-0.122801,0.531905
0.343315,-0.121614,0.529073
0.335418,-0.150411,0.528058
0.427644,-0.151529,0.480099
0.416404,-0.005977,0.360280
0.340397,-0.119056,0.547135
0.327681,-0.114588,0.541046
0.327960,-0.115746,0.549819
0.326975,-0.175589,0.540420
0.325286,-0.173805,0.535621
0.317828,-0.074201,0.545304
0.329971,-0.147712,0.541779
0.328413,-0.145491,0.535251
0.429680,-0.089530,0.481929
0.440213,0.029773,0.476747
0.452830,-0.045175,0.480212
0.153327,-0.071557,0.620271
0.163367,-0.164087,0.612646
0.228527,-0.180548,0.599821
0.224765,-0.179803,0.592944
0.218322,-0.108854,0.588392
0.229660,-0.150445,0.584869
0.343838,0.185563,0.497778
0.293141,-0.189303,0.557214
0.301071,-0.035263,0.558437
0.296491,-0.195280,0.545352
0.292128,0.186060,0.527257
0.337037,-0.044672,0.527405
0.340140,-0.046791,0.533852
0.351704,-0.183052,0.526572
0.347036,-0.173295,0.525093
0.335205,-0.000067,0.530912
0.359889,-0.022754,0.535545
0.349576,-0.071083,0.517386
0.271313,-0.138433,0.557567
0.269587,-0.172231,0.555712
0.279209,-0.079859,0.568491
0.276593,-0.164398,0.544955
0.279340,-0.103645,0.554555
0.288001,-0.132844,0.559195
0.286572,-0.080813,0.560340
0.295032,-0.011237,0.563605
0.298502,-0.103897,0.550368
0.414503,0.009969,0.353207
0.410877,-0.006746,0.360574
0.407257,-0.006271,0.356276
0.413547,-0.023605,0.353097
0.414485,-0.015391,0.360810
0.407552,-0.011448,0.354501
0.428608,-0.005199,0.345884
0.411197,0.028164,0.491724
0.410766,-0.029672,0.500421
0.411147,-0.029273,0.498221
0.418532,-0.054234,0.486641
0.425461,-0.012995,0.486433
0.403483,-0.111836,0.494560
0.406552,-0.112681,0.498880
0.418591,-0.087226,0.488955
0.443069,0.029680,0.483209
0.267096,0.136819,0.720402
0.261844,0.112775,0.700731
0.311007,0.133095,0.686110
0.309839,0.137888,0.687324
0.312902,0.092823,0.690000
0.152672,0.139213,0.681991
0.272476,-0.088061,0.564582
0.272403,-0.139740,0.563441
0.271690,-0.161121,0.557718
0.395537,0.042300,0.383680
0.236584,-0.080968,0.589137
0.233898,-0.170558,0.581216
0.386324,0.135920,0.632058
0.382042,0.132292,0.617036
0.197441,-0.068692,0.606800
0.393502,0.112531,0.562103
0.226196,-0.176393,0.583768
0.361674,0.083391,0.584112
0.377767,-0.075699,0.517873
0.388179,-0.189528,0.509228
0.412085,-0.063618,0.537993
0.391807,-0.091289,0.510862
0.407467,-0.168051,0.500089
0.405670,-0.168610,0.499761
0.411899,0.027478,0.492147
0.397519,-0.144678,0.498106
0.415846,0.027514,0.497406
0.548770,-0.039099,0.421156
0.546791,-0.038819,0.418412
0.544132,-0.022902,0.417009
0.541107,-0.022585,0.414889
0.541987,-0.040206,0.414833
0.546294,-0.022551,0.418922
0.583271,-0.158623,0.373673
0.590398,-0.161062,0.377886
0.572708,-0.121147,0.377070
0.585593,-0.132946,0.389575
0.577802,-0.112504,0.381895
0.275748,-0.176932,0.570166
0.272407,-0.003344,0.568303
0.274465,-0.140431,0.562682
0.199278,-0.102728,0.601531
0.205392,-0.156822,0.595007
0.209329,-0.055789,0.590666
0.253902,-0.185895,0.573037
0.268860,-0.101395,0.569861
0.267187,-0.053424,0.573492
0.392889,0.042007,0.380355
0.235850,0.164338,0.628106
0.269417,0.171530,0.644314
0.163990,-0.165546,0.616839
0.178292,-0.022477,0.617255
0.176504,-0.190406,0.609776
0.202883,-0.144677,0.595307
0.204253,-0.146266,0.601407
0.226082,0.022657,0.581929
0.243963,0.028519,0.585142
0.266921,-0.053178,0.571158
0.263376,0.177442,0.616868
0.177800,-0.191195,0.620005
0.225390,-0.201558,0.640731
0.278090,0.010714,0.563887
0.249128,-0.115843,0.566889
0.250793,-0.175677,0.577446
0.273602,-0.140246,0.563885
0.227205,-0.173180,0.585596
0.227657,-0.092207,0.582731
0.243071,-0.136801,0.581892
0.137491,-0.202802,0.637866
0.320225,0.108049,0.708079
0.193723,-0.221387,0.600431
0.139680,-0.050356,0.643751
0.173748,-0.058290,0.614555
0.246350,-0.027738,0.583406
0.271335,0.094634,0.728161
0.192572,-0.003619,0.612834
0.256341,-0.099736,0.575818
0.313747,0.120266,0.696177
0.259920,-0.095678,0.572464
0.245929,-0.113766,0.574502
0.014298,0.055422,0.853851
-0.017228,-0.007183,0.704756
0.261798,0.177464,0.613604
-0.009728,-0.121920,0.701592
-0.012542,-0.190454,0.713596
0.079098,0.059493,0.935479
0.233133,-0.206278,0.592788
0.222856,-0.121185,0.592944
0.239933,0.007200,0.583063
0.240906,-0.056146,0.579989
-0.015074,-0.144005,0.714039
-0.005442,-0.173180,0.708947
-0.022677,-0.238875,0.718123
0.040617,-0.008638,0.685270
0.254815,0.164106,0.667000
0.060707,0.022015,0.666009
0.175618,0.101103,0.660885
0.216603,0.074177,1.032028
0.100248,-0.065088,0.667989
0.218363,0.098158,1.002760
0.215640,0.094247,0.960434
0.012181,0.043620,0.804504
0.043173,0.201327,0.746815
0.281886,0.046118,0.691256
0.283972,0.046966,0.700251
0.287586,0.049215,0.707858
0.313510,0.092377,0.692483
0.253847,-0.097594,0.575357
0.258230,-0.193520,0.574696
0.242818,-0.188540,0.584533
0.243204,-0.135334,0.579325
0.262773,0.177463,0.615793
0.177927,-0.023058,0.617320
0.181093,0.179832,0.597954
0.203346,-0.170777,0.598526
0.199718,0.178002,0.582653
-0.018351,0.175421,0.672572
0.009740,-0.078049,0.659799
0.137303,-0.174701,0.620833
0.016491,0.188730,0.748033
0.158753,0.127580,0.666887
0.036199,-0.005759,0.678552
0.214269,0.073504,1.056060
0.261037,0.095130,0.702399
0.247941,0.132287,0.646880
0.215911,0.087139,0.730099
0.105011,-0.154438,0.684910
0.240487,0.161848,0.626166
0.187517,-0.134659,0.602584
-0.010871,-0.171499,0.711217
0.091940,-0.164711,0.669587
0.147440,0.182234,0.650183
0.198286,0.061939,0.663379
0.035872,-0.006791,0.691576
0.210005,0.072462,1.018514
0.265872,0.075402,0.715705
0.212694,-0.123899,0.600784
0.153615,-0.173490,0.615060
0.261238,0.133871,0.717492
-0.014873,-0.011429,0.704970
-0.014016,-0.099181,0.713546
-0.015916,-0.079262,0.719116
0.110617,-0.062203,0.666423
0.064068,0.022194,0.651008
0.238916,-0.157623,0.582034
0.227459,-0.094674,0.582043
0.242363,-0.082253,0.589043
0.006205,0.138263,0.828726
0.102914,0.063564,0.896213
0.171969,0.076117,0.654359
0.156752,0.102717,0.639125
0.161345,-0.010693,0.632689
0.171264,0.033794,0.628260
0.010949,0.021267,0.757594
0.243386,-0.135369,0.580691
0.236910,-0.107661,0.576234
0.081316,-0.046898,0.668843
0.076342,-0.002911,0.662925
0.272932,0.176771,0.650981
0.191222,-0.002413,0.611195
0.190876,0.034954,0.627716
0.013564,0.131692,0.847059
-0.020007,0.179571,0.691458
-0.071986,0.191326,0.651416
-0.012206,-0.123109,0.708514
0.051182,0.178518,0.623829
0.265392,0.094645,0.714863
0.127039,-0.075700,0.638891
0.226582,-0.178740,0.588849
0.163439,0.116335,0.655573
0.226096,-0.158168,0.579167
0.268470,0.077990,0.729658
0.137630,-0.201584,0.638065
0.219146,0.075454,1.018121
0.216003,-0.104028,0.580563
0.226887,-0.067226,0.583145
0.037843,-0.007643,0.683698
0.012720,0.049244,0.807688
0.194085,0.062958,0.658584
0.191030,-0.184286,0.602536
0.017099,0.176709,0.624170
0.246784,-0.051113,0.574507
0.188393,0.035556,0.627849
0.219872,0.037464,0.587808
-0.069581,0.188308,0.636633
-0.012486,-0.122389,0.706042
-0.008902,-0.171035,0.702185
-0.102306,0.190217,0.636312
-0.014324,-0.013259,0.703928
0.251135,-0.151353,0.570556
0.237343,-0.107174,0.572919
0.228013,-0.088484,0.572307
0.098044,0.062990,0.951710
0.227045,-0.031838,0.588212
0.176131,0.074814,0.654229
0.172770,0.089543,0.656567
0.152789,-0.072530,0.626565
-0.010058,-0.102384,0.707655
-0.010348,-0.211962,0.707170
0.089517,-0.162685,0.663297
0.233721,-0.089308,0.586789
0.106204,0.180530,0.593806
0.011046,0.018580,0.707466
0.013397,0.044839,0.803730
0.095266,0.063279,0.936400
0.155565,-0.176161,0.628270
0.236390,0.170801,0.644517
0.272286,0.162529,0.638678
0.226386,0.183933,0.592711
0.181203,0.094083,0.653077
0.111948,-0.054512,0.655059
0.124556,-0.035217,0.650908
0.272210,0.081454,0.732327
0.271447,0.096212,0.727421
0.077559,-0.002011,0.665012
0.153205,0.186722,0.660955
0.201442,0.180041,0.588809
0.265203,0.135151,0.718478
-0.020453,0.185579,0.598018
0.177406,0.032887,0.630066
0.179106,0.033425,0.600105
0.161789,-0.012807,0.633090
-0.014941,-0.076607,0.700473
0.010070,0.148224,0.872601
0.012595,0.131363,0.843468
0.043442,-0.146050,0.685821
0.051078,0.177107,0.620250
0.227028,-0.190185,0.586272
0.245374,-0.027184,0.579841
0.099528,0.178651,0.634481
-0.103880,0.190899,0.638310
0.067360,-0.003313,0.674112
-0.020823,-0.234179,0.706416
0.121942,0.182382,0.637468
0.017495,0.175951,0.621121
0.010025,0.018757,0.721547
0.039455,-0.008507,0.682752
-0.019907,0.185570,0.599254
0.162769,-0.000977,0.629386
0.173969,0.032698,0.614804
0.011052,0.142456,0.834145
0.160670,0.179393,0.606074
0.273540,0.162731,0.640795
0.263774,-0.041763,0.571341
0.274772,0.047521,0.649711
0.220707,0.076131,1.022818
0.267622,0.116834,0.720289
0.151549,-0.170206,0.610280
-0.102212,0.187112,0.625911
0.012826,0.134806,0.859671
-0.013837,-0.121199,0.705812
-0.010105,-0.102628,0.701916
0.126098,-0.133300,0.641165
0.257801,-0.025822,0.576010
0.195582,-0.207707,0.604167
0.209133,-0.188723,0.587081
0.100238,0.180572,0.641105
0.189662,-0.052035,0.605975
0.197925,-0.037009,0.618252
0.019084,0.182222,0.602844
0.050922,0.177091,0.620459
0.104705,0.177303,0.585128
0.238841,-0.106804,0.578499
0.258076,-0.097055,0.570677
0.128582,-0.083575,0.641957
0.128375,-0.075358,0.654171
0.013100,0.135788,0.864906
0.009718,0.018805,0.709999
0.011736,0.044695,0.825077
0.274178,0.083700,0.732122
0.179105,0.094483,0.648638
0.181633,0.032904,0.608468
0.120760,0.179882,0.571679
0.054505,0.181818,0.583941
0.011954,0.146236,0.850497
0.050299,0.157476,0.801167
0.266264,0.124955,0.714621
-0.104588,0.191708,0.640046
0.121137,-0.151857,0.645008
-0.010091,-0.170608,0.699692
-0.009177,-0.209651,0.700448
0.232258,-0.155437,0.588402
0.231786,-0.205153,0.590714
0.123593,-0.034004,0.646387
0.031648,-0.049082,0.684134
0.143244,-0.123292,0.628205
0.226029,-0.031766,0.586561
0.151055,-0.110699,0.620675
-0.010932,-0.171627,0.702900
-0.014743,-0.142118,0.711763
-0.022507,-0.011554,0.708866
