frame_id,x,y,z,yaw
298,1.38555,-0.0241568,2.01041,-0.0023716
297,1.3867,-0.0232497,1.99426,-0.00414316
303,1.37529,-0.0257157,2.08243,-0.00457902
299,1.38354,-0.0239655,2.02751,-0.0028621
301,1.38005,-0.0250305,2.05448,-0.00463537
306,1.36601,-0.0257573,2.12069,-0.00329828
314,1.32436,-0.0305696,2.23299,-0.00502285
309,1.35349,-0.0275612,2.1627,-0.00392926
307,1.36194,-0.0261365,2.1369,-0.00232173
305,1.37005,-0.0258662,2.1051,-0.00585711
308,1.35817,-0.0269232,2.14761,-0.00791577
325,1.25308,-0.034931,2.35662,-0.00953635
311,1.34223,-0.029178,2.19307,-0.00444398
351,0.973587,-0.0446355,2.56899,-0.0263748
332,1.1908,-0.0377689,2.42961,-0.0111385
340,1.10811,-0.0412894,2.49865,-0.0177256
346,1.03536,-0.044045,2.53764,-0.015243
354,0.936562,-0.045642,2.59765,-0.0284247
360,0.865852,-0.0474895,2.66065,-0.03073
372,0.706105,-0.0527387,2.78899,-0.0285215
429,0.654534,-0.0568916,2.82536,-0.0367768
364,0.810893,-0.0494814,2.70554,-0.0309379
369,0.743623,-0.0501374,2.75878,-0.0338372
436,0.559411,-0.054078,2.89404,-0.0310176
431,0.61461,-0.0529479,2.85537,-0.030927
447,0.413188,-0.0560842,2.99402,-0.0419476
443,0.464769,-0.0552655,2.95908,-0.0351265
440,0.506822,-0.0552436,2.92968,-0.0283702
439,0.528997,-0.0540113,2.91492,-0.0244323
465,0.172011,-0.0619862,3.15006,-0.0375961
451,0.360259,-0.056845,3.02958,-0.0462493
459,0.251508,-0.0599775,3.1008,-0.0488379
472,0.0763872,-0.0645192,3.20818,-0.0462228
455,0.308694,-0.0583611,3.06436,-0.0463147
470,0.105908,-0.063394,3.19082,-0.0417659
468,0.130408,-0.062475,3.17551,-0.0411851
462,0.212487,-0.0601006,3.12482,-0.0490266
474,0.0478821,-0.0654305,3.22481,-0.0437488
477,0.00666636,-0.0655485,3.24928,-0.0488306
480,-0.0395937,-0.0675333,3.27767,-0.0403512
478,-0.0101213,-0.0667296,3.26038,-0.0413144
476,0.0192607,-0.065811,3.24282,-0.0464953
482,-0.0700453,-0.0677828,3.29543,-0.0482805
481,-0.0568434,-0.0680087,3.28812,-0.0386946
486,-0.131474,-0.0687088,3.32981,-0.0492492
485,-0.114559,-0.0686431,3.32087,-0.0535448
483,-0.0866195,-0.068427,3.30469,-0.0428765
484,-0.0989845,-0.0680474,3.31181,-0.0526429
493,-0.247864,-0.0694421,3.39594,-0.0430027
489,-0.177116,-0.0684664,3.35569,-0.0526286
487,-0.148124,-0.0686768,3.33937,-0.0550365
490,-0.196033,-0.068954,3.36709,-0.0434365
488,-0.161706,-0.0688912,3.34794,-0.0491073
494,-0.262739,-0.0697452,3.40436,-0.048501
496,-0.295514,-0.0691211,3.42132,-0.0551097
492,-0.228697,-0.0696439,3.38516,-0.0447682
491,-0.215516,-0.0699843,3.37769,-0.0403807
497,-0.30922,-0.0702393,3.42948,-0.0558989
499,-0.341178,-0.0711541,3.4469,-0.0548922
498,-0.327239,-0.0709727,3.43962,-0.0520264
502,-0.393909,-0.0728934,3.47601,-0.0453445
501,-0.373877,-0.0717182,3.46466,-0.0512589
506,-0.460467,-0.0745465,3.51118,-0.0577022
500,-0.354856,-0.0714692,3.45411,-0.0534862
503,-0.412602,-0.0733807,3.4853,-0.0527624
505,-0.446355,-0.0736691,3.50381,-0.0571085
507,-0.474076,-0.074586,3.51848,-0.0592688
509,-0.502237,-0.0749043,3.53386,-0.0615279
511,-0.535843,-0.0752857,3.55157,-0.0602093
512,-0.555816,-0.0754765,3.56159,-0.0579224
510,-0.521379,-0.075557,3.54361,-0.0607431
513,-0.569142,-0.0764652,3.5688,-0.0547302
515,-0.607904,-0.0770098,3.58896,-0.0554136
514,-0.588471,-0.0769565,3.57909,-0.0519988
520,-0.684509,-0.0786416,3.62739,-0.0577658
519,-0.670169,-0.0784318,3.62016,-0.0598149
517,-0.636916,-0.0775642,3.60362,-0.0561579
521,-0.702109,-0.0786939,3.63628,-0.0607738
530,-0.842548,-0.0812978,3.72444,-0.0501401
528,-0.817043,-0.0807205,3.70421,-0.0468725
527,-0.804044,-0.0807565,3.69296,-0.0498116
526,-0.785163,-0.0807014,3.67929,-0.0580759
524,-0.749483,-0.0795885,3.65906,-0.0573668
523,-0.731104,-0.0796644,3.65015,-0.0612775
538,-0.962071,-0.0854349,3.83967,-0.0327497
532,-0.87452,-0.0827185,3.75275,-0.0441337
534,-0.898978,-0.083154,3.77551,-0.0406607
540,-0.993041,-0.0865525,3.87604,-0.033006
536,-0.931474,-0.0845035,3.8072,-0.0350513
541,-1.00755,-0.0873442,3.89371,-0.0282641
542,-1.01728,-0.0876489,3.90607,-0.0293396
546,-1.06856,-0.0898845,3.97624,-0.0239047
544,-1.04479,-0.0881323,3.94314,-0.0254273
550,-1.11163,-0.0913628,4.04596,-0.0208971
549,-1.10274,-0.0915572,4.03135,-0.0178418
545,-1.05842,-0.0892553,3.96237,-0.0255135
547,-1.08138,-0.0902122,3.99616,-0.0229031
562,-1.20615,-0.0958426,4.26887,-0.0154966
575,-1.25584,-0.101683,4.52969,-0.00930066
548,-1.09323,-0.0904084,4.01596,-0.0229865
570,-1.24108,-0.100715,4.42515,-0.0154199
551,-1.1204,-0.09176,4.0645,-0.0181145
554,-1.14681,-0.0922183,4.11448,-0.0181911
581,-1.26264,-0.104973,4.64891,-0.00714583
583,-1.26169,-0.105091,4.68887,-0.00794827
579,-1.26226,-0.103151,4.60928,-0.00691895
585,-1.2589,-0.10535,4.73435,0.00179774
589,-1.25059,-0.106835,4.82325,0.00173084
592,-1.2396,-0.10683,4.88941,0.00666028
591,-1.24383,-0.107371,4.86635,0.00680605
596,-1.22008,-0.107603,4.97702,0.00656269
593,-1.23579,-0.106892,4.91211,0.00422813
598,-1.20778,-0.108029,5.02381,0.00689474
594,-1.23089,-0.107531,4.93254,0.0045713
597,-1.21466,-0.10803,5.00098,0.00692636
595,-1.22538,-0.107867,4.9552,0.00560589
599,-1.20044,-0.108945,5.04568,0.00614133
600,-1.19547,-0.109093,5.06193,0.00776336
603,-1.17567,-0.110235,5.11574,0.0075821
601,-1.18937,-0.110114,5.08355,0.00784161
602,-1.1816,-0.110251,5.10049,0.00472034
606,-1.15305,-0.111165,5.17076,0.00650764
604,-1.16842,-0.111973,5.1368,0.00705097
608,-1.13891,-0.111913,5.19974,0.0112192
605,-1.16089,-0.11115,5.15243,0.00337378
607,-1.14577,-0.1116,5.18518,0.00543197
612,-1.10224,-0.113319,5.27117,0.00771526
611,-1.1134,-0.113228,5.25104,0.0105479
609,-1.13221,-0.111495,5.21589,0.00693393
615,-1.0731,-0.113556,5.31986,0.00585276
613,-1.09337,-0.11278,5.28614,0.00748997
610,-1.12117,-0.111727,5.2366,0.007048
614,-1.08189,-0.113754,5.30558,0.00949108
616,-1.06119,-0.114554,5.33799,0.00995127
619,-1.02297,-0.115346,5.39208,0.0101906
617,-1.04948,-0.114139,5.35577,0.0115696
618,-1.03756,-0.114598,5.37465,0.0104462
622,-0.98395,-0.115508,5.44306,0.0100029
620,-1.0137,-0.114954,5.40725,0.0128712
625,-0.940402,-0.116757,5.49378,0.0108681
624,-0.954854,-0.11627,5.47711,0.0132757
621,-0.9994,-0.115115,5.42468,0.016133
628,-0.895745,-0.116454,5.53881,0.0151168
623,-0.970307,-0.116058,5.46075,0.0113969
627,-0.908176,-0.117526,5.52584,0.0127443
629,-0.881753,-0.117943,5.55185,0.0138301
626,-0.924752,-0.116192,5.51016,0.0124692
631,-0.850698,-0.117348,5.58077,0.0139826
630,-0.864197,-0.116588,5.56937,0.0145809
639,-0.72605,-0.117445,5.67569,0.0194358
633,-0.823787,-0.116927,5.60358,0.0143831
632,-0.836786,-0.116532,5.59217,0.0152555
637,-0.761193,-0.117352,5.65169,0.0166306
636,-0.777612,-0.117189,5.63907,0.0185269
634,-0.810023,-0.116963,5.61444,0.0153219
647,-0.589697,-0.116986,5.75465,0.0266461
671,-0.113149,-0.115273,5.84986,0.112043
665,-0.234351,-0.117853,5.85083,0.0613559
642,-0.67893,-0.118006,5.7057,0.0221751
689,0.254025,-0.10851,5.74553,3.09844
677,0.0121764,-0.113356,5.8317,0.744356
656,-0.410606,-0.117348,5.8212,0.0369183
682,0.113348,-0.111484,5.80416,3.01229
702,0.469495,-0.102972,5.59541,3.12143
696,0.373508,-0.106006,5.67239,3.107
713,0.632469,-0.0986612,5.40194,3.13399
708,0.560951,-0.0998136,5.49802,3.13078
741,0.792305,-0.0833417,4.81029,3.1379
718,0.689631,-0.0939028,5.29781,-3.1397
746,0.769956,-0.0810649,4.71328,3.13497
743,0.783167,-0.0822123,4.76957,3.1345
727,0.797225,-0.0861157,5.11153,3.13188
745,0.773126,-0.0817411,4.7293,3.13463
737,0.803705,-0.0844994,4.90116,3.14069
749,0.75827,-0.0804323,4.65749,3.13321
748,0.759249,-0.0802311,4.67378,3.13256
747,0.764914,-0.0802918,4.6959,3.13403
753,0.746633,-0.0786727,4.57432,3.13287
752,0.750044,-0.0787152,4.59571,3.13452
751,0.752379,-0.0791628,4.61198,3.1341
754,0.744665,-0.0791204,4.55735,3.13271
750,0.754953,-0.0800171,4.63426,3.13402
755,0.742263,-0.0779596,4.54005,3.13466
757,0.73818,-0.0767507,4.50083,3.13287
758,0.736061,-0.0768191,4.48291,3.13462
762,0.726349,-0.0757841,4.39201,3.13226
756,0.739681,-0.0774174,4.51747,3.13526
760,0.731482,-0.0759037,4.43717,3.13168
764,0.722226,-0.0730099,4.35091,3.13387
759,0.734191,-0.0765893,4.46018,3.13669
761,0.729367,-0.0754791,4.4141,3.13238
769,0.713068,-0.0703325,4.25454,3.13104
767,0.717595,-0.0711816,4.29318,3.13089
765,0.720227,-0.0723462,4.32781,3.1343
766,0.718015,-0.0726676,4.3102,3.12935
770,0.71198,-0.06974,4.23769,3.13101
768,0.715643,-0.0704821,4.27062,3.13289
774,0.704059,-0.0683728,4.15772,3.13095
773,0.706093,-0.0679669,4.17992,3.13046
771,0.710071,-0.0697334,4.21471,3.13142
772,0.708631,-0.0686566,4.19747,3.13451
776,0.700377,-0.0664781,4.11742,3.13816
778,0.695352,-0.0662562,4.07887,3.13711
777,0.697756,-0.0663175,4.10109,3.13713
775,0.702444,-0.0676981,4.13997,3.13478
780,0.692056,-0.065067,4.03278,3.14005
779,0.694529,-0.0656628,4.05807,3.14041
782,0.690988,-0.0634225,3.99042,-3.1397
781,0.692128,-0.0636331,4.0133,-3.14001
783,0.691469,-0.0626581,3.97384,3.14139
785,0.692635,-0.0617538,3.93252,3.13452
784,0.691965,-0.0621363,3.95073,3.13893
789,0.718122,-0.0624589,3.85165,3.12873
787,0.702794,-0.0610849,3.89179,3.13425
786,0.6981,-0.0616739,3.90811,3.13729
792,0.742916,-0.063228,3.80068,3.12658
788,0.709246,-0.0622546,3.87497,3.13375
793,0.754785,-0.0635765,3.78076,3.12726
791,0.735734,-0.062907,3.81575,3.12783
790,0.725681,-0.0619777,3.83512,3.13398
798,0.807851,-0.0635115,3.70244,3.12339
795,0.774098,-0.0646724,3.74949,3.12643
794,0.764201,-0.0626383,3.7675,3.12567
796,0.78406,-0.0625021,3.73439,3.12573
800,0.835714,-0.0637388,3.67281,3.113
797,0.796935,-0.0633087,3.71574,3.12102
805,0.910253,-0.0645161,3.61016,3.11478
799,0.823005,-0.0640098,3.68525,3.1197
802,0.86515,-0.064883,3.64547,3.11612
813,1.04506,-0.0640796,3.53718,3.10456
822,1.22695,-0.0639063,3.50104,3.09186
826,1.32476,-0.0629391,3.49203,3.03363
829,1.38944,-0.0633453,3.49208,3.0449
827,1.34269,-0.063044,3.49392,3.02279
831,1.42583,-0.0626704,3.48691,3.02061
834,1.48637,-0.0653672,3.47857,3.1285
832,1.44968,-0.0627444,3.48387,3.00183
833,1.46833,-0.0633791,3.48254,2.99139
841,1.6245,-0.0642227,3.42678,3.07505
835,1.50569,-0.0601534,3.47313,-3.1358
845,1.69336,-0.0638199,3.41849,3.10746
844,1.66314,-0.0716771,3.42885,3.03473
846,1.71189,-0.0671578,3.41525,-3.09577
839,1.57708,-0.0599959,3.44473,-3.11998
848,1.7524,-0.0695531,3.40312,3.02476
849,1.76891,-0.0671438,3.3986,2.9194
847,1.73345,-0.0641686,3.40861,3.08646
861,2.03135,-0.0649133,3.34151,3.07886
853,1.85785,-0.0668417,3.3741,3.0873
866,2.14407,-0.0651335,3.32454,3.08305
880,2.47341,-0.0655285,3.30152,2.88644
875,2.35793,-0.065129,3.30499,3.01619
857,1.93204,-0.066404,3.35927,3.08915
870,2.24886,-0.0647114,3.31433,3.0332
885,2.60478,-0.0657823,3.30473,1.40381
894,2.79253,-0.0698148,3.35159,0.0359632
890,2.71165,-0.0681192,3.32481,0.103807
899,2.89499,-0.0715441,3.39962,0.0345251
908,3.05477,-0.0757955,3.51643,0.0190528
904,2.9808,-0.0732004,3.45565,0.0246073
911,3.12972,-0.0778574,3.59922,0.00868349
909,3.09398,-0.0775531,3.55424,0.0165966
917,3.20397,-0.0825366,3.71282,0.0143327
912,3.14509,-0.0779417,3.61966,0.00795909
910,3.11332,-0.0770339,3.57923,0.0108175
913,3.15999,-0.0794102,3.64117,0.00352307
915,3.18242,-0.0807413,3.67593,0.00774724
918,3.21523,-0.0829093,3.73538,0.0112046
919,3.22276,-0.0836513,3.75194,0.0105502
920,3.23004,-0.0832581,3.77148,0.00777506
922,3.24169,-0.0849095,3.80306,0.00276928
927,3.26954,-0.0884361,3.91222,-0.00179161
924,3.25596,-0.0863957,3.8512,0.00362602
928,3.27214,-0.0903047,3.93282,-0.00454352
925,3.25985,-0.0877886,3.86846,0.00311983
931,3.27886,-0.0922783,3.9963,-0.00293452
936,3.27512,-0.0955009,4.1195,-0.00776953
941,3.25312,-0.0957411,4.23654,-0.0269335
939,3.2658,-0.0954272,4.18749,-0.0157136
974,3.20837,-0.0969884,4.31253,-0.0220351
948,3.21015,-0.0973218,4.35911,-0.0243293
945,3.22166,-0.0978281,4.32924,-0.0251825
943,3.24043,-0.0966584,4.28205,-0.0241731
979,3.21881,-0.0948436,4.20934,-0.0229648
1007,3.22263,-0.0948413,4.16964,-0.0263309
1002,3.2223,-0.0952857,4.1925,-0.0289998
980,3.22254,-0.0954959,4.19298,-0.0298093
985,3.22259,-0.0956048,4.19242,-0.0280611
1008,3.22382,-0.0950679,4.16266,-0.0279333
1018,3.2304,-0.0946881,4.10088,-0.0233067
1023,3.24245,-0.0946117,4.03675,-0.0265813
1020,3.23381,-0.0950541,4.08227,-0.0251002
1029,3.29231,-0.0947843,3.91309,-0.0573065
1015,3.22697,-0.0946185,4.12478,-0.024902
1012,3.2265,-0.0950302,4.13736,-0.023839
1063,3.2989,-0.094769,3.86772,-0.0762253
1075,3.17084,-0.0951496,3.84206,-0.240708
1088,3.06476,-0.0940382,3.78592,-3.05806
1081,3.12035,-0.094625,3.8216,-2.58329
1070,3.21265,-0.0953371,3.85409,-0.144915
1084,3.09376,-0.0942472,3.80652,-2.98882
1090,3.04857,-0.0934914,3.77317,-3.07769
1092,3.03492,-0.0933888,3.76072,-3.08218
1091,3.04488,-0.0936307,3.76879,-3.09171
1093,3.02999,-0.0933262,3.7553,-3.08857
1099,2.99359,-0.0938324,3.71058,-3.11837
1100,2.98487,-0.0936003,3.69978,-3.11621
1097,3.00386,-0.0939589,3.72439,-3.10535
1096,3.01126,-0.0936137,3.73377,-3.10176
1094,3.02588,-0.093926,3.7496,-3.09216
1101,2.98028,-0.0939447,3.69097,-3.12283
1095,3.01789,-0.0939039,3.7411,-3.09559
1102,2.97267,-0.0933663,3.67991,-3.12161
1098,3.00001,-0.0939025,3.71838,-3.11034
1103,2.96808,-0.0934043,3.67169,-3.12772
1105,2.9183,-0.0887123,3.55773,-3.12715
1104,2.96013,-0.0927524,3.65865,-3.12773
1109,2.88154,-0.08777,3.51136,-3.13102
1107,2.89946,-0.087755,3.53433,-3.12767
1113,2.84668,-0.0866241,3.46671,-3.12808
1116,2.81847,-0.0852241,3.43179,-3.13322
1111,2.86291,-0.087312,3.48716,-3.13163
1115,2.82751,-0.0860237,3.44345,-3.12944
1122,2.77071,-0.0830704,3.36986,-3.13318
1120,2.78556,-0.0839834,3.38946,-3.13248
1117,2.80869,-0.085253,3.41973,-3.13301
1121,2.77911,-0.0829564,3.38064,-3.13448
1125,2.74709,-0.0820249,3.33818,-3.13806
1127,2.72763,-0.0815773,3.3126,-3.13601
1124,2.75384,-0.0820896,3.34808,-3.1365
1126,2.73713,-0.0817486,3.32578,-3.13647
1128,2.71773,-0.0808874,3.29963,-3.13752
1131,2.69258,-0.0810852,3.26586,-3.13524
1132,2.68191,-0.0807938,3.25261,-3.13758
1129,2.7105,-0.0813688,3.28965,-3.13578
1133,2.67424,-0.0804949,3.24194,-3.13497
1130,2.69961,-0.0808112,3.27648,-3.13667
1137,2.63204,-0.0791271,3.18495,-3.13558
1134,2.66518,-0.0802647,3.22921,-3.13677
1136,2.64583,-0.0797629,3.20348,-3.13648
1139,2.61099,-0.0791735,3.15541,-3.137
1135,2.6566,-0.0800794,3.21777,-3.13348
1138,2.61794,-0.0789797,3.16588,-3.13728
1141,2.58838,-0.0784686,3.12388,-3.13853
1144,2.55408,-0.0776026,3.07657,-3.13576
1142,2.5737,-0.0781773,3.10428,-3.13443
1143,2.56528,-0.0774267,3.09294,-3.13727
1140,2.59967,-0.0784457,3.14067,-3.13476
1145,2.54514,-0.0765379,3.06449,-3.13381
1150,2.49642,-0.0752482,2.9965,-3.13885
1148,2.51773,-0.0759472,3.0258,-3.13618
1147,2.52592,-0.0761683,3.03704,-3.13368
1146,2.53682,-0.0763281,3.05221,-3.13579
1151,2.48457,-0.0744877,2.97907,-3.13786
1149,2.50592,-0.0754263,3.00943,-3.13484
1156,2.4342,-0.0718895,2.90658,-3.13741
1155,2.4463,-0.0731308,2.92305,-3.13472
1152,2.47592,-0.0741153,2.96668,-3.13516
1161,2.38284,-0.0707139,2.83133,-3.13424
1159,2.40258,-0.0717534,2.85986,-3.1352
1154,2.4548,-0.0730206,2.936,-3.13479
1157,2.42164,-0.0717634,2.88787,-3.13463
1158,2.41071,-0.0715084,2.87163,-3.13202
1165,2.33757,-0.0703488,2.76482,-3.13919
1164,2.3493,-0.0700269,2.78166,-3.13673
1163,2.36067,-0.0703752,2.79764,-3.13597
1168,2.3043,-0.0695616,2.7154,-3.13574
1170,2.28607,-0.0690125,2.68663,-3.13799
1166,2.32674,-0.0693652,2.74855,-3.13211
1172,2.26737,-0.0687213,2.65982,-3.1391
1171,2.27814,-0.0681731,2.6746,-3.13583
1167,2.31599,-0.0699336,2.73208,-3.13448
1174,2.24784,-0.068049,2.62906,-3.13658
1173,2.26012,-0.0670358,2.64641,-3.1369
1169,2.29704,-0.0693684,2.70347,-3.13374
1179,2.19756,-0.066939,2.55167,-3.13944
1181,2.17529,-0.066227,2.51629,-3.13814
1177,2.21745,-0.0673187,2.58116,-3.13909
1176,2.22843,-0.066971,2.59812,-3.13629
1180,2.18673,-0.0665698,2.53327,-3.14095
1182,2.16696,-0.0669486,2.50312,3.14151
1188,2.10707,-0.0646838,2.40752,3.14138
1187,2.11627,-0.064403,2.42202,3.14157
1184,2.14534,-0.0649104,2.46833,-3.13936
1185,2.13689,-0.0655325,2.45479,3.1405
1191,2.07803,-0.0628051,2.36059,3.14126
1190,2.08799,-0.0640063,2.37475,3.13636
1192,2.06763,-0.0622467,2.3416,3.14129
1193,2.05845,-0.0621228,2.32842,3.1399
1197,2.02061,-0.0617156,2.26509,3.1378
1194,2.04806,-0.0615131,2.31065,-3.14093
1198,2.00553,-0.0610854,2.24152,3.13781
1196,2.02856,-0.0611025,2.27848,3.13861
1201,1.97488,-0.0613319,2.19,-3.13921
1202,1.96706,-0.0601114,2.17632,-3.13864
1200,1.98723,-0.0608587,2.20828,-3.13858
1199,1.99502,-0.0610056,2.22274,-3.13733
1205,1.93729,-0.0593318,2.12639,3.13935
1203,1.95527,-0.0609479,2.15764,-3.14114
1212,1.8664,-0.058838,1.99307,3.13712
1209,1.89471,-0.0586709,2.05272,-3.14104
1206,1.92686,-0.0592154,2.10842,-3.14113
1208,1.90538,-0.0590469,2.07244,3.14089
1215,1.8424,-0.0561694,1.93284,3.13608
1211,1.87631,-0.0594681,2.01469,3.1379
1214,1.84978,-0.0570336,1.95256,3.13837
1218,1.82338,-0.056496,1.87684,3.13496
1217,1.82999,-0.0569549,1.89849,3.13413
1222,1.79962,-0.0554535,1.79113,3.13465
1225,1.78004,-0.0559284,1.72903,3.13413
1219,1.81748,-0.0557593,1.85527,3.13234
1220,1.81123,-0.0551649,1.8345,3.13274
1228,1.75941,-0.0555141,1.66532,3.13623
1232,1.73383,-0.0544888,1.57828,3.139
1230,1.74698,-0.0555714,1.62293,3.13877
1223,1.79262,-0.0555722,1.77066,3.13472
1226,1.77288,-0.055929,1.70733,3.13388
1235,1.71892,-0.0540123,1.52897,3.13328
1243,1.67905,-0.0492168,1.37801,3.13568
1240,1.69223,-0.0512372,1.43189,3.13169
1237,1.70875,-0.051423,1.49134,3.13332
1248,1.657,-0.045877,1.29301,3.13671
1257,1.61859,-0.0424072,1.12695,3.14103
1249,1.65218,-0.0451456,1.27108,3.13529
1245,1.6697,-0.0468595,1.34198,3.13375
1247,1.66059,-0.0467003,1.30792,3.13643
1255,1.6264,-0.0424973,1.16195,3.13962
1259,1.61036,-0.0424379,1.08816,-3.14154
1258,1.61462,-0.0421089,1.10826,3.14084
1262,1.59677,-0.0420274,1.02984,3.13634
1270,1.55737,-0.0406235,0.889774,3.13838
1266,1.58003,-0.0413344,0.955473,3.13804
1282,1.48636,-0.0271635,0.695312,-3.09505
1294,1.38191,-0.0219061,0.471787,-3.09539
1263,1.59321,-0.0416171,1.01003,3.13801
1333,1.18776,-0.0197703,0.184687,3.14144
1327,1.25169,-0.0200924,0.240593,3.14069
1340,1.1076,-0.016475,0.136244,3.14085
1342,1.08324,-0.0164675,0.128065,-3.14141
1341,1.09835,-0.0172784,0.133664,3.14133
1337,1.1472,-0.0189327,0.158975,-3.14132
1344,1.05784,-0.0175389,0.124326,-3.14072
1343,1.07566,-0.0189566,0.129975,-3.14117
1348,1.00588,-0.0160943,0.112157,-3.13599
1352,0.948448,-0.0138846,0.107218,-3.12558
1351,0.966732,-0.0151481,0.108238,-3.13149
1349,0.987349,-0.015132,0.10969,-3.13354
1345,1.03976,-0.0171314,0.119019,-3.1397
1350,0.97614,-0.0149168,0.108677,-3.13023
1346,1.02808,-0.0163005,0.11542,-3.14054
1347,1.01804,-0.016376,0.113971,-3.13612
1364,0.803381,-0.00942279,0.117346,-3.08102
1353,0.937505,-0.0133308,0.107254,-3.12419
1355,0.913376,-0.0120297,0.105906,-3.12199
