mp_id,mp_x,mp_y,mp_z,descriptor_hex,observations
1199,0.235850,0.164338,0.628106,"0b9f6298f793ba675d4d5ea72cacb6c4fe2b978596b824ff3e559ac35f0cbddf","20;21;24;41;51;320"
1201,0.111024,-0.138756,0.650179,"05e05779f2ab699a7e1162d0d7c389783308661c13940715ccae3344ec9101a0","20;21;24;31;41;303"
1202,0.110519,-0.139591,0.653580,"958a576932aa699e76217250d7038170372c0e9c3198055eccae33c4a88021a9","20;21;24;31;41;320"
1203,0.110732,-0.087046,0.638438,"25147879d6afbfdf7e277c1af1781e283b9b1739b2b87d3f658f3a50d549c5e2","20;24;294"
1205,0.179705,0.095452,0.651446,"b0477eec02425c618486f5a3574f2851feb185e26887000cf3e1e891713aa4d3","20;21;24;320"
1211,0.104052,-0.008108,0.647879,"c2f4975ee9fb36cfbebfe938ecf6e4dff37fea02334faa7f3d365f7f9271a7a7","20;21;41;303;320"
1216,0.157783,0.114727,0.619866,"3a23a2b94db1b84a17bdd1ef088c7789f88b87950ef2c2d09651dbab974d7cc7","20;21;31;41"
1217,0.156341,0.121334,0.644861,"3e317ae8cbd1b1488734dda308df6302ea999bd01a03b2d0fbd18bff370f2cf2","20;21;24;31"
1218,0.163879,0.123550,0.653458,"ab32e891e5bff85b5fef75b78888d68cdf0b971596bc44d24e5f9ae3dfccdbc5","20;21;24;31"
1220,0.095872,-0.075693,0.661264,"e542dde5ac6b4d9872fa1778d323d97b17c47c6a9954ed00ccfb65b4a4fb5021","20;21;31;41;303"
1221,0.095769,-0.075985,0.657546,"e576ede5a42e4f9862f2a6c8d367d97b17d47c7aa9d4ed02cdeb6534a4fb5430","0;20;21;41;303"
923,0.123041,0.187752,0.537735,"48f2be36a08c15be329f662d6fe7ca18957ee504cad8aa21caa7758de2d08e5b","20;21;24"
924,0.123223,0.187941,0.537762,"46bbf143eac8a3b9aa5521ecf4c6cc360759ea12d308ef710c142dee4c828775","20;21;24"
928,0.179563,0.184602,0.540755,"0d3c1753c3ffa0436ffb6f609e95c4bda13ac21813f838740d125166c24787b5","20;21;24;31"
2,0.176001,0.001370,0.623644,"857bcfb7b62ae6dc7fe9fbe6f3d899697a6e7e4fedf4cffda4aae7c06cfbd185","0;20;31"
4,0.109537,-0.053347,0.649059,"bc78fff6674f77f071ea762a7f7d0139befcf54ae9f638aad3db752263f946fb","0;20;31"
6,0.105802,-0.059769,0.647986,"e4f6784afca943da5b3ebd5c9341df1159ca467aaa26ec7f7c9d257c51db46e1","0;20;24"
13,-0.019790,0.184723,0.593664,"56e88c3c8b045c8fa317a09ddf6b4b1aadc579854e47db41d3ebdd1de970aa02","0;20;21;24;31"
16,0.122755,0.181894,0.633965,"d26057a10e8be84cef20b20aaf8a5510ea857fc14ab783d195b88a3065186388","0;20;21;24;31;303"
17,0.263910,-0.042270,0.572370,"0612bfbafae7bbd81effdbf7d5ff6948ffd93fb513d75b52dd86bfe49c6b25f3","0;20;21;24;31;41;58;334"
19,0.140287,-0.049880,0.638915,"2ae9e27a5fd0fc65eb55fcab289c76b0eebbd3c1d6aba6f17f7d9ceb6706fece","0;20;21;41;303"
23,0.257790,-0.093943,0.566890,"114c5ffd34aa6f3774025ac2f723a06072ee2eae6998052fe4aef2002cf86128","0;20;31"
28,0.157888,0.176337,0.594109,"c0e35ba16c89e9556d35f2969d8b50516a8d6ec942bbc7d1d4b932406580e7a8","0;20;21;24;31;41;303"
45,0.226373,0.022223,0.588766,"7c737861f20b333929a47fac4f01c81036ddc57250b0c90cfec525c764a2c723","0;21;24;41"
46,0.232662,-0.089721,0.582664,"80bcbbfbb4efbbcf1e475613bddf2260f73b131132bc33f7cfdf1e419008a5fa","0;20;21;24;31;41;51;294;303;320"
47,0.239970,-0.105176,0.578670,"1d9d3efe15f67ff2f446ce037bff3360fcfb9befc8ab38fff3ef8a0133eb747a","0;20;41;294"
48,0.218151,-0.108286,0.587230,"019e1bf9f0aea8773c095a74b5b3b040b73b179db398005fecaf3ac08880a1a9","0;20;21;31;41;51;320"
51,0.201136,-0.142431,0.594022,"d95b6f65225e7f3061ec5fe5fd3f93f736f5fdeec190b5cce6f963802eb70f75","0;20;21;24;31;41;51;294;303;320"
52,0.191790,-0.140633,0.602471,"b0e91fbe48c1a6ed8400e00a76c3284178784a6260a79a3db5a04738503aa38a","0;21;24"
54,0.198411,-0.189534,0.628322,"cd3df776b3bc7d94fbc8764cdef7c5bfb777fd7cb1ddb2eeffdb65a2eaf5037d","0;21;31;51"
56,0.188126,-0.198310,0.605983,"f885eabeddd05565d34dff1bebef7ed1d8eaaf857e6beabffbf1b6f9534efc5a","0;20;21;24;31;41;51"
2576,0.392889,0.042007,0.380355,"4d23d965b42e6a1168a87f48d331d13216d46c7e99b0c108cefd2584c8e34221","41;51;66"
970,0.267187,-0.053424,0.573492,"66772f4c6c579ff8cbccf96d70dcb733dcf57fe7ed63ea5c733aefbe592b76f7","20;21;51;294;334"
972,0.268860,-0.101395,0.569861,"c122d5fd6c29e8187e3373f4b5a3dd4bc74d7e1d8374cb5184bafbb89cf941a9","20;21;31;41;51"
979,-0.174980,0.182406,0.575356,"b9fdee5fcdf975f6f777f69e6b6c97fd69e6eecefefe7fa7f66bd411effdfedc","20;21;24"
983,0.252013,-0.097609,0.557610,"91501bff3686ab7d160b53f6f5d7b8697f3b178be3dc0bffc4afba803c88b1b9","20;21;320"
984,0.252778,-0.200814,0.569906,"b7786bf85ec7fa5a16caf0df11de3739fcb997f1afd6f4ded7cfabad7d2126f3","20;21;31;303"
985,0.256785,-0.122329,0.570845,"33c86ac957d3e8475701f8822188b66078aa96910eba65fd162c9ac97508788e","20;21;24;31"
60,0.228550,-0.191738,0.588809,"20b99afa9ded90479e1dcc11b6bf6200c93bab111a2b5235cb971a7bd008bd8a","0;20;21;24;31;41;51;294;303;320"
62,0.195268,-0.207135,0.601015,"a20c069ecfb0a4c69402c81320aa27cdc9eaaa912ecb52ea3526da0b915db88e","0;21;31;41;51;303;320"
67,0.099114,0.176470,0.624607,"d26852e16f0be840ed22f24a8f8a15dcea8d7fe348b781d096f88a1365996b8c","0;20;21;24"
70,0.078716,0.179235,0.645197,"f26072e16f2bfa40ed26f21b8f8a55d8ea8dffe30cb7d1d297f88a13651d6f86","0;20;21;24;303"
71,0.050548,0.176641,0.618499,"fbf37868b95d5b9e7b7d343d1e9ddfb4979ad55cbf3af0b76bdd35ffdb94ce7f","0;20;21"
